 ,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Type,Days,Time,Cap,Avail,Instructor,Date (DD-MM),Location,Attribute
 ,41442,CMPT,145*,01,SK,1.5,Principles of Computer Science ,LEC,TR,12:30 pm- 01:50 pm,100,34,Michael J  Long (P),09-May22-Jun,ARTS 102,1st Half of a Multi-term ClassOn Campus Student FeesScience Program TypeTuition - Category 3
 , , , , , , , , ,TR,12:30 pm- 01:50 pm, , ,Michael J  Long (P),28-Jun14-Aug,ARTS 102, 
 ,41443,CMPT,145,L01,SK,0.0,Principles of Computer Science ,LAB,T,11:00 am- 12:20 pm,35,13,TBA,09-MAY22-JUN,THORV S320,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesScience Program TypeNo Tuition Assessed
 , , , , , , , , ,T,11:00 am- 12:20 pm, , ,TBA,28-Jun14-Aug,THORV S320, 
 ,41445,CMPT,145,L03,SK,0.0,Principles of Computer Science ,LAB,T,02:00 pm- 03:20 pm,35,6,TBA,09-MAY22-JUN,THORV S320,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesScience Program TypeNo Tuition Assessed
 , , , , , , , , ,T,02:00 pm- 03:20 pm, , ,TBA,28-Jun14-Aug,THORV S320, 
 ,41446,CMPT,145,L05,SK,0.0,Principles of Computer Science ,LAB,R,02:00 pm- 03:20 pm,35,20,TBA,09-MAY22-JUN,THORV S320,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesScience Program TypeNo Tuition Assessed
 , , , , , , , , ,R,02:00 pm- 03:20 pm, , ,TBA,28-Jun14-Aug,THORV S320, 
 ,40092,CMPT,214*,01,SK,3.0,Programming Principles and Practice ,LEC,TR,08:30 am- 11:20 am,84,4,David F  Kreiser (P),09-May22-Jun,THORV 159,On Campus Student FeesScience Program TypeTuition - Category 3
 ,41137,CMPT,214,T01,SK,0.0,Programming Principles and Practice ,TUT,TR,12:00 pm- 01:20 pm,42,2,TBA,09-MAY22-JUN,THORV S311,No Academic CreditOn Campus Student FeesScience Program TypeNo Tuition Assessed
 ,41138,CMPT,214,T03,SK,0.0,Programming Principles and Practice ,TUT,TR,01:30 pm- 02:50 pm,42,2,TBA,09-MAY22-JUN,THORV S311,No Academic CreditOn Campus Student FeesScience Program TypeNo Tuition Assessed
 ,40471,CMPT,270*,01,SK,3.0,Developing Object-Oriented Systems ,LEC,MWF,08:30 am- 10:20 am,74,6,Cyril M  Coupal (P),09-May22-Jun,THORV 124,On Campus Student FeesScience Program TypeTuition - Category 3
 ,41139,CMPT,270,T01,SK,0.0,Developing Object-Oriented Systems ,TUT,MWF,11:00 am- 11:50 am,37,1,TBA,09-MAY22-JUN,THORV S311,No Academic CreditOn Campus Student FeesScience Program TypeNo Tuition Assessed
 ,41140,CMPT,270,T03,SK,0.0,Developing Object-Oriented Systems ,TUT,MWF,12:00 pm- 12:50 pm,37,5,TBA,09-MAY22-JUN,THORV S311,No Academic CreditOn Campus Student FeesScience Program TypeNo Tuition Assessed
 ,40107,CMPT,401,U01,OFF,7.5,Professional Internship IDepartmental Approval Required,IN2,,TBA,45,15,Ellen K  Redlick (P),01-May30-Jun,TBA,Clinical placement / practicum1st Half of a Multi-term ClassNo Academic CreditOff Campus Student FeesScience Program TypeExclude from T2202A ProcessingTuition - Category 3
 , , , , , , , , ,,TBA, , ,Ellen K  Redlick (P),01-Jul31-Aug,TBA, 
 ,41378,CMPT,402*,U01,OFF,7.5,Professional Internship II ,IN2,,TBA,5,4,Ellen K  Redlick (P),01-May30-Jun,TBA,Clinical placement / practicum1st Half of a Multi-term ClassNo Academic CreditOff Campus Student FeesScience Program TypeExclude from T2202A ProcessingTuition - Category 3
 , , , , , , , , ,,TBA, , ,Ellen K  Redlick (P),01-Jul31-Aug,TBA, 
 ,40109,CMPT,403*,U01,OFF,7.5,Professional Internship III ,IN2,,TBA,45,42,Ellen K  Redlick (P),01-May30-Jun,TBA,Clinical placement / practicum1st Half of a Multi-term ClassNo Academic CreditOff Campus Student FeesScience Program TypeExclude from T2202A ProcessingTuition - Category 3
 , , , , , , , , ,,TBA, , ,Ellen K  Redlick (P),01-Jul31-Aug,TBA, 
 ,40110,CMPT,404*,U01,OFF,7.5,Professional Internship IV ,IN2,,TBA,45,24,Ellen K  Redlick (P),01-May30-Jun,TBA,Clinical placement / practicum1st Half of a Multi-term ClassNo Academic CreditOff Campus Student FeesScience Program TypeExclude from T2202A ProcessingTuition - Category 3
 , , , , , , , , ,,TBA, , ,Ellen K  Redlick (P),01-Jul31-Aug,TBA, 
 ,41686,CMPT,898,01,SK,3.0,Special Topics: Foundations of Games User ResearchDepartmental Approval Required,LEC,MTWRF,09:00 am- 04:50 pm,30,19,Regan L  Mandryk (P),18-Jun22-Jun,THORV 129,Audit Not AllowedOn Campus Student FeesFee - Graduate Studies
 ,40145,CMPT,994,01,SK,7.5,Research ,SSI,,TBA,100,24,Julita I  Vassileva (P),09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 , , , , , , , , ,,TBA, , ,Julita I  Vassileva (P),28-Jun14-Aug,TBA, 
 ,40202,CMPT,996,01,SK,7.5,Research ,SSI,,TBA,50,1,Julita I  Vassileva (P),09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 , , , , , , , , ,,TBA, , ,Julita I  Vassileva (P),28-Jun14-Aug,TBA, 
 ,40865,CORR,820,02,OFF,3.0,Law and Policy in Corrections ,SSI,,TBA,3,2,TBA,09-May22-Jun,TBA,Independent Studies ClassOff Campus Student FeesNo Tuition Assessed
 ,40866,CORR,830,02,OFF,4.0,Essential Elements of Forensic and Correctional Assessment ,SSI,,TBA,3,3,TBA,09-May22-Jun,TBA,Independent Studies ClassOff Campus Student FeesNo Tuition Assessed
 ,40867,CORR,840,02,OFF,3.0,Incorporating Effective Correctional Principles and Practices into Case Management ,SSI,,TBA,3,3,TBA,09-May22-Jun,TBA,Independent Studies ClassOff Campus Student FeesNo Tuition Assessed
 ,40862,CORR,850,01,OFF,7.0,Evidence Based Intervention with Criminal Offenders ,SSI,,TBA,3,3,TBA,09-May22-Jun,TBA,Independent Studies ClassOff Campus Student FeesNo Tuition Assessed
 ,40863,CORR,860,01,OFF,3.0,Research and Evaluation of Effective Correctional Treatment Principles Practices and Interventions ,SSI,,TBA,3,3,TBA,09-May22-Jun,TBA,Independent Studies ClassOff Campus Student FeesNo Tuition Assessed
 ,40769,CORR,870,01,OFF,1.5,Achieving Program Integrity Quality Assurance and Outcomes Through Clinical Supervision ,SSI,,TBA,3,3,TBA,09-May22-Jun,TBA,Independent Studies Class1st Half of a Multi-term ClassOff Campus Student FeesNo Tuition Assessed
 , , , , , , , , ,,TBA, , ,TBA,28-Jun14-Aug,TBA, 
 ,41159,CREE,101,01,SK,6.0,Introductory Cree ,LEC,MTWRF,11:00 am- 01:20 pm,35,16,Randy   Morin (P),09-May22-Jun,KIRK 144,Humanities Program TypeOn Campus Student FeesTuition - Category 1
 ,41431,ECUR,164,01,SK,3.0,Is This a Course About Science ,LEC,MTWR,09:00 am- 12:20 pm,75,38,Ryan N  Banow (P),04-Jun22-Jun,EDUC 2014,On Campus Student FeesTuition - Category 2
 ,41432,ECUR,165,01,SK,3.0,Introduction to Teaching in Secondary Schools ,LEC,MTWR,01:30 pm- 04:50 pm,75,41,Alison R  Montgomery (P),04-Jun22-Jun,EDUC 2014,On Campus Student FeesTuition - Category 2
 ,40111,ECUR,291*,W01,OFF,1.5,Introduction to Teaching of English as a Second Language ,WEB,,TBA,35,11,John   Lingard (P),09-May22-Jun,TBA,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2
 , , , , , , , , ,,TBA, , ,John   Lingard (P),28-Jun14-Aug,TBA, 
 ,41275,ECUR,291*,W03,OFF,1.5,Introduction to Teaching of English as a Second Language ,WEB,,TBA,35,23,Lisa M  Krol (P),09-May22-Jun,TBA,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2
 , , , , , , , , ,,TBA, , ,Lisa M  Krol (P),28-Jun14-Aug,TBA, 
 ,41517,ECUR,312,E41,NL,3.0,Methods in Elementary Mathematics ,LEC,MTWRF,09:00 am- 04:00 pm,30,17,James A  Taylor (P),28-May08-Jun,LARO ,Audit Allowed with PermissionDistance Education UnitOff Campus Student FeesTuition - Category 2
 ,40513,ECUR,391*,W01,OFF,1.5,Theory of Second Language Learning and Methods of Skills Development ,WEB,,TBA,35,20,Rena M  De Coursey (P),09-May22-Jun,TBA,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2No Exam - Exemption Authorized
 , , , , , , , , ,,TBA, , ,Rena M  De Coursey (P),28-Jun14-Aug,TBA, 
 ,41278,ECUR,393*,W01,OFF,1.5,Advanced Methods in Teaching English as a Second Language ,WEB,,TBA,35,21,Rena M  De Coursey (P),09-May22-Jun,TBA,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2No Exam - Exemption Authorized
 , , , , , , , , ,,TBA, , ,Rena M  De Coursey (P),28-Jun14-Aug,TBA, 
 ,41330,ECUR,415,W01,OFF,1.5,Current Issues in English as an Additional Language ,WEB,,TBA,35,21,Nadia J  Prokopchuk (P),09-May22-Jun,TBA,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2No Exam - Exemption Authorized
 , , , , , , , , ,,TBA, , ,Nadia J  Prokopchuk (P),28-Jun14-Aug,TBA, 
 ,41426,ECUR,427,1,SK,3.0,Introduction to Total Physical Response and Drama for Language ,LEC,S,09:00 am- 03:50 pm,40,29,Kevin R  Lewis (P),14-Apr14-Apr,EDUC 1039,On Campus Student FeesTuition - Category 2
 , , , , , , , ,LEC,U,09:00 am- 03:50 pm, , ,Kevin R  Lewis (P),15-Apr15-Apr,EDUC 1039, 
 , , , , , , , ,LEC,S,09:00 am- 03:50 pm, , ,Kevin R  Lewis (P),28-Apr28-Apr,EDUC 1039, 
 , , , , , , , ,LEC,U,09:00 am- 03:50 pm, , ,Kevin R  Lewis (P),29-Apr29-Apr,EDUC 1039, 
 , , , , , , , ,LEC,S,09:00 am- 03:50 pm, , ,Kevin R  Lewis (P),12-May12-May,EDUC 1039, 
 , , , , , , , ,LEC,U,09:00 am- 03:50 pm, , ,Kevin R  Lewis (P),13-May13-May,EDUC 1039, 
 , , , , , , , ,LEC,S,09:00 am- 03:50 pm, , ,Kevin R  Lewis (P),26-May26-May,EDUC 1039, 
 ,41436,ECUR,432,02,SK,3.0,Syllabics Literacy and Numeracy ,LEC,S,09:00 am- 03:50 pm,40,32,Kevin R  Lewis (P),21-Apr21-Apr,EDUC 1251,On Campus Student FeesTuition - Category 2
 , , , , , , , ,LEC,U,09:00 am- 03:50 pm, , ,Kevin R  Lewis (P),22-Apr22-Apr,EDUC 1039, 
 , , , , , , , ,LEC,S,09:00 am- 03:50 pm, , ,Kevin R  Lewis (P),05-May05-May,EDUC 1039, 
 , , , , , , , ,LEC,U,09:00 am- 03:50 pm, , ,Kevin R  Lewis (P),06-May06-May,EDUC 1039, 
 , , , , , , , ,LEC,S,09:00 am- 03:50 pm, , ,Kevin R  Lewis (P),19-May19-May,EDUC 1039, 
 , , , , , , , ,LEC,U,09:00 am- 03:50 pm, , ,Kevin R  Lewis (P),20-May20-May,EDUC 1039, 
 , , , , , , , ,LEC,S,09:00 am- 03:50 pm, , ,Kevin R  Lewis (P),02-Jun02-Jun,EDUC 1251, 
 ,41454,ECUR,811,02,SK,3.0,Curriculum PerspectivesDepartmental Approval Required,SEM,T,06:00 pm- 08:50 pm,20,6,Geraldine A  Balzer (P),08-May08-May,EDUC 3133,Audit Not AllowedOn Campus Student FeesFee - Graduate Studies
 , , , , , , , ,SEM,R,06:00 pm- 08:50 pm, , ,Geraldine A  Balzer (P),10-May10-May,EDUC 3133, 
 , , , , , , , ,SEM,S,09:00 am- 03:50 pm, , ,Geraldine A  Balzer (P),12-May12-May,EDUC 3133, 
 , , , , , , , ,SEM,T,06:00 pm- 08:50 pm, , ,Geraldine A  Balzer (P),15-May15-May,EDUC 3133, 
 , , , , , , , ,SEM,R,06:00 pm- 08:50 pm, , ,Geraldine A  Balzer (P),17-May17-May,EDUC 3133, 
 , , , , , , , ,SEM,S,09:00 am- 03:50 pm, , ,Geraldine A  Balzer (P),19-May19-May,EDUC 3133, 
 , , , , , , , ,SEM,T,06:00 pm- 08:50 pm, , ,Geraldine A  Balzer (P),22-May22-May,EDUC 3133, 
 , , , , , , , ,SEM,R,06:00 pm- 08:50 pm, , ,Geraldine A  Balzer (P),24-May24-May,EDUC 3133, 
 , , , , , , , ,SEM,S,09:00 am- 03:50 pm, , ,Geraldine A  Balzer (P),26-May26-May,EDUC 3133, 
 ,40579,ECUR,991,01,SK,3.0,Scholarship in TeachingDepartmental Approval Required,LEC,,TBA,1,1,Jay R  Wilson (P),09-May22-Jun,TBA,Audit Not AllowedOn Campus Student FeesFee - Graduate Studies
 ,40206,ECUR,992,01,SK,3.0,Project ,SSI,,TBA,35,31,Jay R  Wilson (P),09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 , , , , , , , , ,,TBA, , ,TBA,28-Jun14-Aug,TBA, 
 ,40150,ECUR,994,01,SK,7.5,Research ,GSI,,TBA,35,32,Dirk   Morrison (P),09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 , , , , , , , , ,,TBA, , ,TBA,28-Jun14-Aug,TBA, 
 ,40294,ECUR,996,01,SK,7.5,Research ,GSI,,TBA,1,0,Dirk   Morrison (P),09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 , , , , , , , , ,,TBA, , ,TBA,28-Jun14-Aug,TBA, 
 ,41452,DRAM,111,01,SK,3.0,Practicum I Indigenous Performance Methods ,PRA,MTWRF,10:00 am- 11:50 am,20,14,Carol M  Greyeyes (P), Jason J  Chamakese ,09-May30-May,JMITCH 282,Audit Not AllowedFine Arts Program TypeOn Campus Student FeesTuition - Category 1
 ,40493,DRAM,118,01,SK,3.0,Acting 1 ,LEC,MTWRF,08:30 am- 09:50 am,32,6,Raymon W  Montalbetti (P),09-May30-May,JMITCH 282,Audit Not AllowedFine Arts Program TypeOn Campus Student FeesTuition - Category 1
 ,40544,DRAM,236*,01,SK,3.0,Stage Combat ,LAB,TR,07:00 pm- 09:20 pm,22,10,Iain L  Rose (P),09-May22-Jun,WILL 266,Audit Not AllowedFine Arts Program TypeOn Campus Student FeesTuition - Category 1
 ,41411,DRAM,285*,03,SK,3.0,Theatre Studies in LondonDepartmental Approval Required,LEC,MTWRF,01:30 pm- 04:20 pm,20,7,Dwayne S  Brenna (P),07-May11-May,JMITCH 192,Audit Not AllowedField-based instructionStudy abroadFine Arts Program TypeOff Campus Student FeesTuition - Category 1
 , , , , , , , ,FLD,,TBA, , ,Dwayne S  Brenna (P),13-May25-May,ENGL , 
 ,40701,DRAM,994,01,SK,7.5,Research ,SSI,,TBA,2,2,TBA,09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 , , , , , , , , ,,TBA, , ,TBA,28-Jun14-Aug,TBA, 
 ,40065,ECON,111,01,SK,3.0,Introductory Microeconomics ,LEC,MTWRF,08:30 am- 10:50 am,80,29,Harry H  Chartrand (P),09-May30-May,ARTS 200,Audit Allowed with PermissionOn Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 ,40113,ECON,111,X01,OFF,1.5,Introductory Microeconomics ,IND,,TBA,30,7,Wendy S  Doell (P),09-May22-Jun,TBA,Distance Education UnitMaterials Fees Assessed1st Half of a Multi-term ClassOff Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 , , , , , , , , ,,TBA, , ,Wendy S  Doell (P),28-Jun14-Aug,TBA, 
 ,41000,ECON,114,01,SK,3.0,Introductory Macroeconomics ,LEC,MTWRF,08:30 am- 10:50 am,80,53,Wendy S  Doell (P),04-Jun22-Jun,ARTS 200,Audit Allowed with PermissionOn Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 ,40115,ECON,114,X01,OFF,1.5,Introductory Macroeconomics ,IND,,TBA,30,21,Wendy S  Doell (P),09-May22-Jun,TBA,Distance Education UnitMaterials Fees Assessed1st Half of a Multi-term ClassOff Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 , , , , , , , , ,,TBA, , ,Wendy S  Doell (P),28-Jun14-Aug,TBA, 
 ,40749,ECON,211*,03,SK,3.0,Intermediate Microeconomics ,LEC,MTWRF,11:00 am- 01:20 pm,60,18,Alfons H  Boving (P),04-Jun22-Jun,ARTS 108,Audit Allowed with PermissionOn Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 ,41466,ECON,275*,01,SK,3.0,Economics of Natural Resources ,LEC,MTWRF,08:30 am- 10:50 am,60,25,Alfons H  Boving (P),04-Jun22-Jun,ARTS 109,Audit Allowed with PermissionOn Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 ,40205,ECON,992,01,SK,7.5,Project ,SSI,,TBA,35,17,Maxym   Chaban (P),09-May22-Jun,NA NO ROOM,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 , , , , , , , , ,,TBA, , ,Maxym   Chaban (P),28-Jun14-Aug,NA NO ROOM, 
 ,40148,ECON,994,01,SK,7.5,Research ,SSI,,TBA,3,2,Maxym   Chaban (P),09-May22-Jun,NA NO ROOM,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 , , , , , , , , ,,TBA, , ,Maxym   Chaban (P),28-Jun14-Aug,NA NO ROOM, 
 ,41518,EPSE,202,E41,NL,3.0,Psychological Foundations of Teaching and Learning ,LEC,MTWRF,09:00 am- 04:00 pm,30,14,Edith   Kadachuk (P),04-Jun22-Jun,LARO ,Distance Education UnitOff Campus Student FeesTuition - Category 2
 ,41403,EPSE,390*,W05,OFF,3.0,Exceptional LearnersDepartmental Approval Required,WEB,,TBA,40,1,David B  Mykota (P),09-May30-May,TBA,Off Campus Student FeesTuition - Category 2
 ,40132,EPSE,390*,W07,SK,3.0,Exceptional LearnersDepartmental Approval Required,WEB,,TBA,40,1,David B  Mykota (P),04-Jun22-Jun,TBA,Off Campus Student FeesTuition - Category 2
 ,41455,EPSE,411,03,SK,3.0,Inquiry Project and Community Learning Field ExperienceDepartmental Approval Required,LEC,MTWRF,09:00 am- 11:50 am,40,-6,Amin A  Mousavi (P),14-May30-May,EDUC 2005,On Campus Student FeesTuition - Category 2
 ,40429,EPSE,414*,W01,OFF,3.0,Exceptional Learners Classroom ImplicationsDepartmental Approval Required,WEB,,TBA,40,0,Laureen J  McIntyre (P),09-May22-Jun,TBA,Off Campus Student FeesTuition - Category 2
 ,40689,EPSE,416*,01,SK,3.0,Comprehensive Guidance and Counselling ,LEC,MTWR,05:00 pm- 08:20 pm,40,11,Geraldine G  Stolar (P),09-May30-May,EDUC 2005,On Campus Student FeesTuition - Category 2
 ,40713,EPSE,510*,W01,OFF,1.5,Supporting Students with Language and Communication Needs in Classroom ,WEB,,TBA,40,20,Randi L  Barker (P),09-May22-Jun,TBA,Distance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2Class Is Offered On-Line OnlyExam Date TBA by Instructor
 , , , , , , , , ,,TBA, , ,Randi L  Barker (P),28-Jun14-Aug,TBA, 
 ,40084,EPSE,520,W01,OFF,1.5,Supporting Students with Learning Disabilities in Classroom ,WEB,,TBA,40,22,Denise H  Heppner (P),09-May22-Jun,TBA,Distance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2Class Is Offered On-Line OnlyExam Date TBA by Instructor
 , , , , , , , , ,,TBA, , ,Denise H  Heppner (P),28-Jun14-Aug,TBA, 
 ,40086,EPSE,530,W01,OFF,1.5,Supporting Students with Behavioral and Social Needs in Classroom ,WEB,,TBA,40,19,Tyler J  Bergen (P),09-May22-Jun,TBA,Distance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2Class Is Offered On-Line OnlyExam Date TBA by Instructor
 , , , , , , , , ,,TBA, , ,Tyler J  Bergen (P),28-Jun14-Aug,TBA, 
 ,40091,EPSE,570*,W01,OFF,1.5,Individual Project in Special Education ,WEB,,TBA,40,8,Denise H  Heppner (P),09-May22-Jun,TBA,Distance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2Class Is Offered On-Line OnlyExam Date TBA by Instructor
 , , , , , , , , ,,TBA, , ,Denise H  Heppner (P),28-Jun14-Aug,TBA, 
 ,40358,EPSE,994,01,SK,7.5,Research ,RES,,TBA,80,73,Stephanie L  Martin (P),09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41096,ERES,800,W04,OFF,3.0,Research Methods Introductory ,WEB,,TBA,25,-1,Shaun S  Murphy (P),09-May22-Jun,TBA,Off Campus Student FeesFee - Graduate Studies
 ,41091,ERES,845,W01,OFF,3.0,Qualitative Research Methods ,WEB,,TBA,25,4,Shaun S  Murphy (P),09-May22-Jun,TBA,Off Campus Student FeesFee - Graduate Studies
 ,41204,ERES,996,01,SK,7.5,Research ,SSI,,TBA,20,-4,David Q  Burgess (P),09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 , , , , , , , , ,,TBA, , ,TBA,28-Jun14-Aug,TBA, 
 ,41143,EDST,130,01,OFF,0.0,Student Teaching BMus Music Education Elementary Middle Years Year 1 ,IN1,MTWRF,08:30 am- 04:30 pm,30,29,Glen H  Gillis (P),30-Apr25-May,TBA,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41144,EDST,137,01,OFF,0.0,Student Teaching BMus Music Education Secondary Year 1 ,IN1,MTWRF,08:30 am- 04:30 pm,30,21,Glen H  Gillis (P),30-Apr25-May,TBA,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41430,EDST,213,01,OFF,0.0,Student Teaching in Rural and First Nations Schools ,FST,MTWRF,08:00 am- 03:20 pm,130,6,Marlene E  McKay (P),30-Apr11-May,TBA,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41519,EDST,213,E41,NL,0.0,Student Teaching in Rural and First Nations Schools ,IN1,MTWRF,09:00 am- 04:00 pm,30,26,Laura F  Burnouf (P),30-Apr01-Jun,TBA,Distance Education UnitNo Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41145,EDST,230*,01,OFF,0.0,Student Teaching BMus Music Education Elementary Middle Years Year 2 ,IN1,MTWRF,08:30 am- 04:20 pm,30,30,Glen H  Gillis (P),30-Apr25-May,NA NO ROOM,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41146,EDST,237*,01,OFF,0.0,Student Teaching BMus Music Education Secondary Year 2 ,IN1,MTWRF,08:30 am- 04:20 pm,30,21,Glen H  Gillis (P),30-Apr25-May,NA NO ROOM,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41529,EDST,304*,87,OFF,0.0,Student Teaching Concurrent Program Secondary Year 3Departmental Approval Required,IN1,MTWRF,08:00 am- 03:20 pm,1,0,Greg C  McJannet (P),30-Apr11-May,TBA,ITEP ClassNo Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41474,EDST,321,01,OFF,3.0,Field Experience Learning in ContextsDepartmental Approval Required,FST,MTWRF,08:00 am- 03:20 pm,2,0,Greg C  McJannet (P),30-Apr18-May,TBA,Off Campus Student FeesTuition - Category 2
 ,41476,EDST,321,03,OFF,3.0,Field Experience Learning in ContextsDepartmental Approval Required,FST,MTWRF,08:00 am- 03:20 pm,1,0,Greg C  McJannet (P),23-Apr11-May,TBA,Off Campus Student FeesTuition - Category 2
 ,41608,EDST,321,86,OFF,3.0,Field Experience Learning in Contexts ,FST,,TBA,10,2,Kelley P  Cardinal (P),03-May31-May,TBA,ITEP ClassOff Campus Student FeesTuition - Category 2
 ,41202,EDST,321,G81,OFF,3.0,Field Experience Learning in Contexts ,FST,MTWRF,08:00 am- 03:20 pm,25,13,Greg C  McJannet (P),30-Apr18-May,TBA,Off Campus Student FeesSUNTEP ClassNo Tuition Assessed
 ,41477,EDST,322,01,OFF,3.0,Field Experience Relational Curriculum Making in Practice Planning Adapting and AssessingDepartmental Approval Required,FST,MTWRF,08:00 am- 03:20 pm,1,0,Greg C  McJannet (P),22-May11-Jun,TBA,Off Campus Student FeesTuition - Category 2
 ,41205,EDST,322,G80,OFF,3.0,Field Experience Relational Curriculum Making in Practice Planning Adapting and AssessingDepartmental Approval Required,FST,MTWRF,08:00 am- 03:20 pm,1,0,TBA,22-May08-Jun,TBA,Off Campus Student FeesSUNTEP ClassNo Tuition Assessed
 ,41203,EDST,322,G81,OFF,3.0,Field Experience Relational Curriculum Making in Practice Planning Adapting and Assessing ,FST,MTWRF,08:00 am- 03:20 pm,25,6,TBA,30-Apr18-May,TBA,Off Campus Student FeesSUNTEP ClassNo Tuition Assessed
 ,41147,EDST,330*,01,OFF,0.0,Student Teaching BMus Music Education Elementary Middle Years Year 3 ,IN1,MTWRF,08:30 am- 04:20 pm,30,29,Glen H  Gillis (P),30-Apr25-May,NA NO ROOM,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41148,EDST,337*,01,OFF,0.0,Student Teaching BMus Music Education Secondary Year 3 ,IN1,MTWRF,08:30 am- 04:20 pm,30,25,Glen H  Gillis (P),30-Apr25-May,NA NO ROOM,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41207,EADM,303,03,SK,3.0,Education in Society Structures Systems and Stakeholders ,LEC,MTWR,10:00 am- 01:20 pm,40,0,Bill A  Gulka (P),04-Jun22-Jun,EDUC 1024,On Campus Student FeesTuition - Category 2
 ,41215,EADM,303,89,SK,3.0,Education in Society Structures Systems and Stakeholders ,LEC,MTWR,10:00 am- 01:20 pm,40,17,Orest P  Murawsky (P),04-Jun22-Jun,EDUC 2009,ITEP ClassOn Campus Student FeesTuition - Category 2
 ,41511,EADM,303,E57,NB,3.0,Education in Society Structures Systems and Stakeholders ,LEC,,TBA,30,15,Orest P  Murawsky (P),09-May30-May,BATC ,Distance Education UnitOff Campus Student FeesTuition - Category 2
 ,41512,EADM,411,E57,NB,3.0,Inquiry Project and Community Learning Field Experience ,LEC,,TBA,30,14,Chris B  Scribe (P),04-Jun22-Jun,BATC ,Distance Education UnitOff Campus Student FeesTuition - Category 2
 ,41335,EADM,437,W01,SK,3.0,Role of the Student and Student Services in Post Secondary Education ,LEC,S,09:00 am- 03:50 pm,30,27,Vicki L  Squires (P),12-May12-May,EDUC 2060,On Campus Student FeesTuition - Category 2
 , , , , , , , ,LEC,S,09:00 am- 03:50 pm, , ,Vicki L  Squires (P),26-May26-May,EDUC 2060, 
 , , , , , , , ,LEC,S,09:00 am- 03:50 pm, , ,Vicki L  Squires (P),02-Jun02-Jun,EDUC 2060, 
 , , , , , , , ,LEC,S,09:00 am- 03:50 pm, , ,Vicki L  Squires (P),16-Jun16-Jun,EDUC 2060, 
 ,41333,EADM,811,03,SK,3.0,History and Development of Organizational Theory ,SEM,S,09:00 am- 03:50 pm,22,0,Susan L  Bens (P),12-May12-May,EDUC 2002,On Campus Student FeesFee - Graduate Studies
 , , , , , , , ,SEM,S,09:00 am- 03:50 pm, , ,Susan L  Bens (P),26-May26-May,EDUC 2002, 
