 ,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Type,Days,Time,Cap,Avail,Instructor,Date (DD-MM),Location,Attribute
 ,60746,MPAC,825,02,SK,3.0,Assurance II ,LEC,,TBA,45,8,Douglas K  Kalesnikoff (P),10-Jul09-Aug,NA NO_ROOM,Uses Blackboard Web ToolsOn Campus Student FeesFee - Graduate StudiesExam Date TBA by Instructor
 ,60747,MPAC,825,04,SK,3.0,Assurance II ,LEC,,TBA,45,6,Douglas K  Kalesnikoff (P),10-Jul09-Aug,NA NO_ROOM,Uses Blackboard Web ToolsOn Campus Student FeesFee - Graduate StudiesExam Date TBA by Instructor
 ,61034,MPAC,833,02,SK,4.0,Financial Reporting and Analysis ,LEC,,TBA,45,11,Kai   Bauman (P),13-Jun26-Jul,NA NO_ROOM,Uses Blackboard Web ToolsOn Campus Student FeesFee - Graduate StudiesExam Date TBA by Instructor
 ,61035,MPAC,833,04,SK,4.0,Financial Reporting and Analysis ,LEC,,TBA,45,10,Kai   Bauman (P),13-Jun26-Jul,NA NO_ROOM,Uses Blackboard Web ToolsOn Campus Student FeesFee - Graduate StudiesExam Date TBA by Instructor
 ,61036,MPAC,835,02,SK,3.0,Assurance ,LEC,,TBA,45,11,Chris D  Burnley (P),19-Jun16-Jul,NA NO_ROOM,Uses Blackboard Web ToolsOn Campus Student FeesFee - Graduate StudiesExam Date TBA by Instructor
 ,61037,MPAC,835,04,SK,3.0,Assurance ,LEC,,TBA,45,10,Chris D  Burnley (P),19-Jun16-Jul,NA NO_ROOM,Uses Blackboard Web ToolsOn Campus Student FeesFee - Graduate StudiesExam Date TBA by Instructor
 ,61038,MPAC,837,02,SK,3.0,Advanced Finance ,LEC,,TBA,45,11,Ganesh   Vaidyanathan (P),22-Jul16-Aug,NA NO_ROOM,Uses Blackboard Web ToolsOn Campus Student FeesFee - Graduate StudiesExam Date TBA by Instructor
 ,61039,MPAC,837,04,SK,3.0,Advanced Finance ,LEC,,TBA,45,11,Ganesh   Vaidyanathan (P),22-Jul16-Aug,NA NO_ROOM,Uses Blackboard Web ToolsOn Campus Student FeesFee - Graduate StudiesExam Date TBA by Instructor
 ,60965,MPAC,892,02,SK,3.0,Integrative Capstone 2 ,LEC,,TBA,45,8,Erica L  Smith (P),29-Jul16-Aug,NA NO_ROOM,Uses Blackboard Web ToolsOn Campus Student FeesFee - Graduate Studies
 ,60966,MPAC,892,04,SK,3.0,Integrative Capstone 2 ,LEC,,TBA,45,6,Erica L  Smith (P),29-Jul16-Aug,NA NO_ROOM,Uses Blackboard Web ToolsOn Campus Student FeesFee - Graduate Studies
 ,60729,MPAC,992,02,SK,3.0,Introduction to Accounting Research ,SSI,,TBA,45,11,Suresh S  Kalagnanam (P),19-Jul13-Aug,NA NO_ROOM,Uses Blackboard Web ToolsOn Campus Student FeesFee - Graduate Studies
 ,60731,MPAC,992,04,SK,3.0,Introduction to Accounting Research ,SSI,,TBA,45,12,Suresh S  Kalagnanam (P),19-Jul13-Aug,NA NO_ROOM,On Campus Student FeesFee - Graduate Studies
 ,60557,MATH,102,02,SK,3.0,Precalculus Mathematics ,LEC,MTWRF,04:00 pm- 05:20 pm,60,28,Lawrence H  Chang (P),27-Jun13-Aug,ARTS 108,Arts and Sci No Program TypeAudit Allowed with PermissionOn Campus Student FeesTuition - Category 8
 , , , , , , , ,LAB,MWF,05:30 pm- 06:20 pm, , ,Lawrence H  Chang (P),27-Jun13-Aug,ARTS 108, 
 ,60868,MATH,102,W02,OFF,3.0,Precalculus Mathematics ,WEB,,TBA,75,54,Stavros G  Stavrou (P),17-Jul28-Aug,NA NO_ROOM,Arts and Sci No Program TypeDistance Education UnitOff Campus Student FeesTuition - Category 8Class Is Offered On-Line Only
 ,61029,MATH,104,W02,OFF,3.0,Elementary Calculus ,WEB,,TBA,95,45,Stavros G  Stavrou (P),27-Jun13-Aug,NA NO_ROOM,Audit Allowed with PermissionDistance Education UnitOff Campus Student FeesScience Program TypeTuition - Category 8Class Is Offered On-Line Only
 ,60041,MATH,110*,02,SK,3.0,Calculus I ,LEC,MTWRF,08:30 am- 10:50 am,100,71,Mikelis G  Bickis (P),27-Jun18-Jul,ARTS 133,Audit Allowed with PermissionOn Campus Student FeesScience Program TypeTuition - Category 8
 , , , , , , , ,LAB,MTWRF,11:00 am- 11:50 am, , ,Mikelis G  Bickis (P),27-Jun18-Jul,ARTS 263, 
 ,61010,MATH,110*,W02,OFF,3.0,Calculus I ,WEB,,TBA,95,48,Stavros G  Stavrou (P),17-Jul28-Aug,NA NO_ROOM,Audit Allowed with PermissionDistance Education UnitOff Campus Student FeesScience Program TypeTuition - Category 8Class Is Offered On-Line Only
 ,60046,MATH,116*,04,SK,3.0,Calculus II ,LEC,MTWRF,08:30 am- 10:50 am,50,5,Qingde   Yang (P),23-Jul13-Aug,ARTS 108,Audit Allowed with PermissionOn Campus Student FeesScience Program TypeTuition - Category 8
 , , , , , , , ,LAB,MTWRF,11:00 am- 11:50 am, , ,Qingde   Yang (P),23-Jul13-Aug,ARTS 108, 
 ,61020,MATH,164,02,SK,3.0,Introduction to Linear Algebra ,LEC,MTWRF,08:30 am- 10:50 am,100,71,Izabela   Vlahu (P),27-Jun13-Aug,ARTS 263,On Campus Student FeesScience Program TypeTuition - Category 8
 , , , , , , , ,LAB,MWF,11:00 am- 11:50 am, , ,Izabela   Vlahu (P),27-Jun13-Aug,ARTS 102, 
 ,60338,MATH,224*,02,SK,3.0,Calculus IV for Engineers ,LEC,MTWRF,08:30 am- 09:50 am,100,31,Mohamad S  Alwan (P),27-Jun13-Aug,ARTS 102,Audit Allowed with PermissionOn Campus Student FeesScience Program TypeTuition - Category 8
 , , , , , , , ,LAB,MTWRF,10:00 am- 10:50 am, , ,Mohamad S  Alwan (P),27-Jun13-Aug,ARTS 102, 
 ,60049,MATH,258*,02,SK,3.0,Euclidean Geometry ,LEC,MTWRF,11:00 am- 12:20 pm,60,38,Stavros G  Stavrou (P),27-Jun13-Aug,ARTS 109,On Campus Student FeesScience Program TypeTuition - Category 8
 ,60052,MATH,363*,02,SK,3.0,Abstract Algebra ,LEC,MTWRF,01:30 pm- 03:50 pm,50,8,Fatemeh   Bagherzadeh Golmakani (P),23-Jul13-Aug,ARTS 206,On Campus Student FeesScience Program TypeTuition - Category 8
 ,61100,ME,898,0,SK,3.0,Optimization TechniqueDepartmental Approval Required,LEC,MWF,03:00 pm- 04:50 pm,20,5,Chris J  Zhang (P),01-Jul31-Aug,AGRI 1E79,On Campus Student FeesFee - Graduate Studies
 ,60922,MEDC,111,01,SK,0.0,Success in Medical School I ,LEC,WRF,08:30 am- 04:20 pm,105,105,TBA,01-Jun03-Jun,TBA,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,60923,MEDC,211,01,SK,0.0,Success in Medical School II ,LEC,F,08:30 am- 04:20 pm,100,100,TBA,01-Jun03-Jun,TBA,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,60924,MEDC,211,R01,RG,0.0,Success in Medical School II ,LEC,,TBA,100,100,TBA,01-Jun12-Jun,TBA,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,60991,MEDC,306,01,OFF,50.0,Saskatchewan Longitudinal Integrated Clerkship SLIC ,CL,,TBA,15,14,Tara S  Lee (P),27-Jun13-Aug,ESTV ,Off Campus Student FeesNo Tuition Assessed
 ,60992,MEDC,306,02,OFF,50.0,Saskatchewan Longitudinal Integrated Clerkship SLIC ,CL,,TBA,15,13,Tara S  Lee (P),27-Jun13-Aug,MEAD ,Off Campus Student FeesNo Tuition Assessed
 ,60914,MEDC,311,01,SK,0.0,Success in Medical School Clerkship III ,LEC,M,08:30 am- 04:50 pm,65,0,Schaana M  Van De Kamp (P),29-Jul29-Jul,HLTH GB06,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 , , , , , , , ,CL,TW,08:30 am- 04:50 pm, , ,Schaana M  Van De Kamp (P),30-Jul31-Jul,HLTH 2200, 
 , , , , , , , ,LEC,R,08:00 am- 04:50 pm, , ,Schaana M  Van De Kamp (P),01-Aug01-Aug,HLTH 1B03, 
 , , , , , , , ,CL,TW,08:30 am- 03:20 pm, , ,Schaana M  Van De Kamp (P),06-Aug07-Aug,HLTH 2200, 
 , , , , , , , ,LEC,TW,03:30 pm- 04:50 pm, , ,Schaana M  Van De Kamp (P),06-Aug07-Aug,HLTH 1B11, 
 , , , , , , , ,LEC,R,08:30 am- 11:20 am, , ,Schaana M  Van De Kamp (P),08-Aug08-Aug,HLTH GB06, 
 ,60915,MEDC,311,R01,RG,0.0,Success in Medical School Clerkship III ,LEC,M,08:30 am- 04:20 pm,40,5,Schaana M  Van De Kamp (P),27-Jun13-Aug,TBA,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 , , , , , , , ,LEC,TW,09:00 am- 02:50 pm, , ,Schaana M  Van De Kamp (P),27-Jun13-Aug,TBA, 
 , , , , , , , ,LEC,TW,09:00 am- 03:50 pm, , ,Schaana M  Van De Kamp (P),27-Jun13-Aug,TBA, 
 , , , , , , , ,LEC,TW,03:00 pm- 04:20 pm, , ,Schaana M  Van De Kamp (P),27-Jun13-Aug,TBA, 
 , , , , , , , ,LEC,R,08:30 am- 04:20 pm, , ,Schaana M  Van De Kamp (P),27-Jun13-Aug,TBA, 
 , , , , , , , ,LEC,R,08:30 am- 11:20 am, , ,Schaana M  Van De Kamp (P),27-Jun13-Aug,TBA, 
 ,60549,MUS,101,W02,OFF,3.0,Fundamentals of Music ,WEB,,TBA,165,24,Allison B  Fairbairn (P), Alex J  Loewen ,27-Jun13-Aug,TBA,Distance Education UnitFine Arts Program TypeOff Campus Student FeesTuition - Category 1Class Is Offered On-Line OnlyExam Date TBA by Instructor
 ,60552,MUS,111,W02,OFF,3.0,History of Popular Music ,WEB,,TBA,100,17,Allison B  Fairbairn (P), Alex J  Loewen ,27-Jun13-Aug,TBA,Distance Education UnitFine Arts Program TypeOff Campus Student FeesTuition - Category 1Class Is Offered On-Line OnlyExam Date TBA by Instructor
 ,60657,NURS,203*,N12,SK,3.0,Assessment and Components of Care II ,LEC,MTR,01:30 pm- 04:20 pm,61,8,Anna O  Power-Horlick (P),17-Jun20-Jun,HLTH GB10,On Campus Student FeesTuition - Category 9
 , , , , , , , ,LEC,MWR,01:30 pm- 04:20 pm, , ,Anna O  Power-Horlick (P),24-Jun27-Jun,HLTH GB03, 
 , , , , , , , ,LEC,TRF,01:30 pm- 04:20 pm, , ,Anna O  Power-Horlick (P),02-Jul05-Jul,HLTH GB03, 
 , , , , , , , ,LEC,MTR,01:30 pm- 04:20 pm, , ,Anna O  Power-Horlick (P),08-Jul11-Jul,HLTH GB03, 
 , , , , , , , ,LEC,M,01:30 pm- 04:20 pm, , ,Anna O  Power-Horlick (P),15-Jul15-Jul,HLTH B450, 
 ,60658,NURS,203,L01,SK,0.0,Assessment and Components of Care IIDepartmental Approval Required,LAB,W,08:00 am- 11:50 am,9,2,Shasha A  Abdulnour (P),19-JUN19-JUN,HLTH 2200,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,60755,NURS,203,L02,SK,0.0,Assessment and Components of Care IIDepartmental Approval Required,LAB,W,08:00 am- 11:50 am,9,2,Kira   Klitch (P),19-JUN19-JUN,HLTH 2200,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,60756,NURS,203,L03,SK,0.0,Assessment and Components of Care IIDepartmental Approval Required,LAB,W,08:00 am- 11:50 am,9,0,Dawna N  Fletcher-Tung (P),19-JUN19-JUN,HLTH 2200,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,60757,NURS,203,L04,SK,0.0,Assessment and Components of Care IIDepartmental Approval Required,LAB,W,08:00 am- 11:50 am,9,3,Alicia W  Middlebrook (P),19-JUN19-JUN,HLTH 2200,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,60758,NURS,203,L05,SK,0.0,Assessment and Components of Care IIDepartmental Approval Required,LAB,W,08:00 am- 11:50 am,9,1,Sharon L  Avey (P),19-JUN19-JUN,HLTH 2200,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,60759,NURS,203,L06,SK,0.0,Assessment and Components of Care IIDepartmental Approval Required,LAB,W,08:00 am- 11:50 am,8,0,Kelsey J  Derkach (P),19-JUN19-JUN,HLTH 2200,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,60760,NURS,203,L07,SK,0.0,Assessment and Components of Care IIDepartmental Approval Required,LAB,W,08:00 am- 11:50 am,8,0,Tish M  King (P),19-JUN19-JUN,HLTH 2200,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,60656,NURS,205*,N12,SK,3.0,Research for Evidence Informed Practice ,LEC,MTRF,10:30 am- 12:20 pm,60,31,Louise   Racine (P),17-Jun21-Jun,HLTH GB10,On Campus Student FeesTuition - Category 9
 , , , , , , , ,LEC,MWRF,10:30 am- 12:20 pm, , ,Louise   Racine (P),24-Jun28-Jun,HLTH GB03, 
 , , , , , , , ,LEC,F,01:30 pm- 03:20 pm, , ,Louise   Racine (P),28-Jun28-Jun,HLTH GB03, 
 , , , , , , , ,LEC,MTRF,10:30 am- 12:20 pm, , ,Louise   Racine (P),02-Jul12-Jul,ARTS 100, 
 , , , , , , , ,LEC,M,10:30 am- 12:20 pm, , ,Louise   Racine (P),15-Jul15-Jul,HLTH 1130, 
 , , , , , , , ,LEC,T,01:00 pm- 02:50 pm, , ,Louise   Racine (P),16-Jul16-Jul,HLTH GB03, 
 , , , , , , , ,LEC,R,10:30 am- 12:20 pm, , ,Louise   Racine (P),18-Jul18-Jul,HLTH GB03, 
 ,60895,NURS,220*,N12,SK,3.0,Concepts of Patient and Family Centered Care ,LEC,MTW,09:00 am- 10:50 am,60,6,Cheryl A  Cummings (P),29-Jul31-Jul,HLTH B450,On Campus Student FeesTuition - Category 9
 , , , , , , , ,LEC,MTW,12:00 pm- 01:50 pm, , ,Cheryl A  Cummings (P),29-Jul31-Jul,HLTH B450, 
 , , , , , , , ,LEC,R,01:00 pm- 03:20 pm, , ,Cheryl A  Cummings (P),01-Aug01-Aug,HLTH B450, 
 , , , , , , , ,LEC,TW,09:00 am- 11:20 am, , ,Cheryl A  Cummings (P),06-Aug07-Aug,HLTH B450, 
 , , , , , , , ,LEC,T,12:30 pm- 02:50 pm, , ,Cheryl A  Cummings (P),06-Aug06-Aug,HLTH B450, 
 , , , , , , , ,LEC,W,12:30 pm- 02:20 pm, , ,Cheryl A  Cummings (P),07-Aug07-Aug,HLTH B450, 
 , , , , , , , ,LEC,F,01:00 pm- 01:50 pm, , ,Cheryl A  Cummings (P),09-Aug09-Aug,HLTH B450, 
 , , , , , , , ,LEC,T,09:00 am- 11:20 am, , ,Cheryl A  Cummings (P),13-Aug13-Aug,HLTH B450, 
 , , , , , , , ,LEC,T,12:30 pm- 02:50 pm, , ,Cheryl A  Cummings (P),13-Aug13-Aug,HLTH B450, 
 , , , , , , , ,LEC,WR,01:00 pm- 04:20 pm, , ,Cheryl A  Cummings (P),14-Aug15-Aug,HLTH B450, 
 , , , , , , , ,LEC,M,01:00 pm- 02:50 pm, , ,Cheryl A  Cummings (P),19-Aug19-Aug,HLTH B450, 
 ,60896,NURS,220,L01,SK,0.0,Concepts of Patient and Family Centered Care ,LAB,RF,09:00 am- 11:50 am,60,6,Cheryl A  Cummings (P),01-AUG02-AUG,HLTH 2200,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,61136,NURS,221*,N02,OFF,3.0,Patient and Family Centered Care in Clinical PracticeDepartmental Approval Required,CL,,TBA,1,0,Tania R  Bergen (P),27-Aug30-Aug,NA NO_ROOM,Off Campus Student FeesNo Tuition Assessed
 ,61137,NURS,221,L02,SK,0.0,Patient and Family Centered Care in Clinical Practice ,LAB,,TBA,1,0,Tania R  Bergen (P),27-AUG30-AUG,NA NO_ROOM,No Academic CreditNo Tuition Assessed
 ,61033,NURS,221*,N22,RG,3.0,Patient and Family Centered Care in Clinical PracticeDepartmental Approval Required,CL,,TBA,18,12,Gerri C  Lasiuk (P), Charlene D  Bunce , Lindsay L  Dahl , Arnold   Esguerra , Liz A  Ferozedin , Jennifer M  Modderman ,24-Jun09-Aug,TBA,Off Campus Student FeesTuition - Category 9
 ,61114,NURS,221,L01,RG,0.0,Patient and Family Centered Care in Clinical Practice ,LAB,,TBA,18,12,Patience A  Asiamah (P), Tim J  Austin , Lori N  Boen , Suzanne E  Cooke , Cheryl A  Cummings , Mel H  Cunningham , Donna M  Geiger , Brenda M  Hantke , Danny E  Lavertu , Sarah M  McKay , Jessica E  Niyongabo , Laurie J  Schwarz , Andrea M  Staples , Janelle A  Stewart , Graham E  Stobbs , Janice M  Walker , Stephanie T  Walls , Heather L  Wolch , Melissa H  Wright ,24-JUN09-AUG,TBA,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,60696,NURS,331*,N12,SK,3.0,Maternal Child and Adolescent Family Centered Nursing Practice ,CL,,TBA,55,10,Angela   Bowen (P), Erin K  Graham , Jill C  Zdunich ,15-Jul30-Aug,TBA,Off Campus Student FeesTuition - Category 9
 ,61115,NURS,331,L01,SK,0.0,Maternal Child and Adolescent Family Centered Nursing Practice ,LAB,,TBA,55,11,Megan S  Alberts (P), Faith A  Bae , Melanie L  Bonilla , Michelle L  Breker , Kelsey J  Derkach , Alexa L  Dowden , Ray Y  Gabriel , Regine E  Gerow-Scissons , Erin K  Graham , Sarah R  Hooyenga , Tenneyl D  Menke , Michelle D  Patterson , Jill C  Zdunich ,15-JUL30-AUG,TBA,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,61092,NURS,478,N01,SK,3.0,Rural NursingDepartmental Approval Required,IND,,TBA,60,11,Pammla M  Petrucka (P),08-Jul16-Aug,TBA,Audit Not AllowedOff Campus Student FeesTuition - Category 9
 ,60750,NUTR,366*,01,OFF,3.0,Food Service Management Practicum ,PRA,,TBA,10,9,Carol J  Henry (P), Tracy L  Everitt ,27-Jun18-Jul,NA NO_ROOM,Off Campus Student FeesTuition - Category 11
 ,60751,NUTR,366*,02,OFF,3.0,Food Service Management Practicum ,PRA,,TBA,10,4,Carol J  Henry (P), Tracy L  Everitt ,23-Jul13-Aug,NA NO_ROOM,Off Campus Student FeesTuition - Category 11
 ,61046,PHAR,185,05,SK,4.0,Experiential Learning Introductory Community Pharmacy Practice Experience ,CL,,TBA,50,45,Shauna L  Gerwing (P),02-Jul26-Jul,NA NO_ROOM,On Campus Student FeesTuition - Category 5
 ,61048,PHAR,185,06,SK,4.0,Experiential Learning Introductory Community Pharmacy Practice Experience ,CL,,TBA,50,36,Shauna L  Gerwing (P),29-Jul23-Aug,NA NO_ROOM,On Campus Student FeesTuition - Category 5
 ,61047,PHAR,185,U05,OFF,4.0,Experiential Learning Introductory Community Pharmacy Practice Experience ,CL,,TBA,50,47,Shauna L  Gerwing (P),02-Jul26-Jul,NA NO_ROOM,Off Campus Student FeesTuition - Category 5
 ,61049,PHAR,185,U06,OFF,4.0,Experiential Learning Introductory Community Pharmacy Practice Experience ,CL,,TBA,50,37,Shauna L  Gerwing (P),29-Jul23-Aug,NA NO_ROOM,Off Campus Student FeesTuition - Category 5
 ,60655,PHAR,250,N12,SK,3.0,Pharmacology for Nursing ,LEC,MTRF,08:30 am- 10:20 am,60,10,Courtney D  Quiring (P),17-Jun21-Jun,HLTH GB10,On Campus Student FeesTuition - Category 5
 , , , , , , , ,LEC,F,01:30 pm- 03:20 pm, , ,Courtney D  Quiring (P),21-Jun21-Jun,HLTH GB10, 
 , , , , , , , ,LEC,MWRF,08:30 am- 10:20 am, , ,Courtney D  Quiring (P),24-Jun28-Jun,HLTH GB03, 
 , , , , , , , ,LEC,MTRF,08:30 am- 10:20 am, , ,Courtney D  Quiring (P),02-Jul12-Jul,ARTS 100, 
 , , , , , , , ,LEC,F,01:30 pm- 03:20 pm, , ,Courtney D  Quiring (P),12-Jul12-Jul,HLTH GB03, 
 , , , , , , , ,LEC,M,08:30 am- 10:20 am, , ,Courtney D  Quiring (P),15-Jul15-Jul,HLTH 1B11, 
 , , , , , , , ,LEC,R,08:30 am- 10:20 am, , ,Courtney D  Quiring (P),18-Jul18-Jul,HLTH GB03, 
 ,61052,PHAR,285,01,SK,4.0,Experiential Learning Hospital Pharmacy Practice Experience ,CL,,TBA,50,40,Shauna L  Gerwing (P),02-Jul26-Jul,NA NO_ROOM,On Campus Student FeesTuition - Category 5
 ,61054,PHAR,285,02,SK,4.0,Experiential Learning Hospital Pharmacy Practice Experience ,CL,,TBA,50,40,Shauna L  Gerwing (P),29-Jul23-Aug,NA NO_ROOM,On Campus Student FeesTuition - Category 5
 ,61053,PHAR,285,U01,OFF,4.0,Experiential Learning Hospital Pharmacy Practice Experience ,CL,,TBA,50,35,Shauna L  Gerwing (P),02-Jul26-Jul,NA NO_ROOM,Off Campus Student FeesTuition - Category 5
 ,61055,PHAR,285,U02,OFF,4.0,Experiential Learning Hospital Pharmacy Practice Experience ,CL,,TBA,50,34,Shauna L  Gerwing (P),29-Jul23-Aug,NA NO_ROOM,Off Campus Student FeesTuition - Category 5
 ,60036,PHAR,480*,03,SK,4.0,Structured Practical Experience III ,CL,,TBA,50,49,TBA,02-Jul26-Jul,NA NO_ROOM,On Campus Student FeesTuition - Category 5
 ,60037,PHAR,480*,04,SK,4.0,Structured Practical Experience III ,CL,,TBA,50,49,TBA,29-Jul23-Aug,NA NO_ROOM,On Campus Student FeesTuition - Category 5
 ,60038,PHAR,480*,U03,OFF,4.0,Structured Practical Experience III ,CL,,TBA,50,40,TBA,02-Jul26-Jul,NA NO_ROOM,Off Campus Student FeesTuition - Category 5
 ,60039,PHAR,480*,U04,OFF,4.0,Structured Practical Experience III ,CL,,TBA,50,39,TBA,29-Jul23-Aug,NA NO_ROOM,Off Campus Student FeesTuition - Category 5
 ,60950,PHIL,236*,02,SK,3.0,Ethics and Technology ,LEC,MTWRF,11:00 am- 01:20 pm,50,7,William J  Buschert (P),27-Jun18-Jul,ARTS 106,Humanities Program TypeOn Campus Student FeesTuition - Category 1
 ,60403,PTH,855,01,SK,1.0,Case Integration III ,SEM,M,09:00 am- 09:50 am,42,5,Stephanie J  Madill (P),08-Jul12-Jul,HLTH 3450,On Campus Student FeesTuition - MPT Regular
 , , , , , , , ,SEM,M,10:00 am- 04:20 pm, , ,Stephanie J  Madill (P),08-Jul12-Jul,HLTH 1B11, 
 , , , , , , , ,SEM,T,09:00 am- 03:20 pm, , ,Stephanie J  Madill (P),08-Jul12-Jul,HLTH GB06, 
 , , , , , , , ,SEM,W,09:00 am- 03:20 pm, , ,Stephanie J  Madill (P),08-Jul12-Jul,HLTH 3450, 
 , , , , , , , ,SEM,R,09:00 am- 04:20 pm, , ,Stephanie J  Madill (P),08-Jul12-Jul,HLTH 1B11, 
 , , , , , , , ,SEM,F,09:00 am- 10:50 am, , ,Stephanie J  Madill (P),08-Jul12-Jul,HLTH 1B11, 
 , , , , , , , ,SEM,F,11:00 am- 02:20 pm, , ,Stephanie J  Madill (P),08-Jul12-Jul,HLTH 3450, 
 ,61124,PTH,856,01,SK,15.0,Clinical Practice IV ,CL,MTWRF,TBA,1,0,Peggy L  Proctor (P), Cathy E  Cuddington ,29-Jul30-Aug,NA NO_ROOM,On Campus Student FeesTuition - MPT Regular
 ,61125,PHYS,891,06,SK,3.0,Selected Topics in Condensed Matter PhysicsDepartmental Approval Required,RDG,,TBA,2,1,Kaori   Tanaka (P),27-Jun13-Aug,TBA,Fee - Graduate Studies
 ,61099,PHYS,897,05,SK,3.0,Space Mission DesignDepartmental Approval Required,RDG,,TBA,10,5,Kathryn A  McWilliams (P),08-Jul23-Aug,TBA,On Campus Student FeesFee - Graduate Studies
 ,60940,PHPY,304*,W02,OFF,3.0,Pharmacology I ,WEB,,TBA,150,111,Stan   Bardal (P),27-Jun13-Aug,TBA,Audit Allowed with PermissionDistance Education UnitOff Campus Student FeesScience Program TypeTuition - Category 8Class Is Offered On-Line Only
 ,61002,PLSC,235*,W02,OFF,3.0,Urban Agriculture ,WEB,,TBA,40,1,Gordon P  Enns (P),27-Jun13-Aug,NA NO_ROOM,Distance Education UnitOff Campus Student FeesTuition - Category 13Class Is Offered On-Line Only
 ,61066,POLS,111,E68,KA,3.0,Democratic Citizenship in Canada ,LEC,MTWRF,01:00 pm- 03:50 pm,25,13,Jason G  Zorbas (P),27-Jun18-Jul,NA ,Distance Education UnitOff Campus Student FeesSocial Sciences Program TypeNo Tuition Assessed
 ,60739,POLS,205*,W02,OFF,3.0,Canadian Politics and Society ,WEB,,TBA,30,0,Jason G  Zorbas (P),27-Jun13-Aug,TBA,Distance Education UnitOff Campus Student FeesSocial Sciences Program TypeTuition - Category 1Class Is Offered On-Line Only
 ,60740,POLS,323*,W02,OFF,3.0,First Nations Policies and Programs ,WEB,,TBA,30,11,Danette L  Starblanket (P),27-Jun13-Aug,TBA,Distance Education UnitOff Campus Student FeesSocial Sciences Program TypeTuition - Category 1Class Is Offered On-Line Only
 ,60437,POLS,383*,02,SK,3.0,Career InternshipDepartmental Approval Required,IN3,,TBA,10,6,Joe   Garcea (P),27-Jun13-Aug,NA NO_ROOM,On Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 ,60438,POLS,384*,02,SK,3.0,Aboriginal Administrative InternshipDepartmental Approval Required,IN3,,TBA,10,10,Joe   Garcea (P),27-Jun13-Aug,NA NO_ROOM,On Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 ,61126,POLS,898,02,SK,3.0,Special TopicsDepartmental Approval Required,SEM,,TBA,1,0,Neil A  Hibbert (P),27-Jun13-Aug,TBA,On Campus Student FeesFee - Graduate Studies
 ,60650,PSY,120,W02,OFF,3.0,Biological and Cognitive Bases of Psychology ,WEB,,TBA,140,52,Lee L  Sanders (P),27-Jun13-Aug,TBA,Distance Education UnitOff Campus Student FeesSocial Sciences Program TypeTuition - Category 8Class Is Offered On-Line Only
 ,60597,PSY,121,W02,OFF,3.0,Social Clinical Cultural and Developmental Bases of Psychology ,WEB,,TBA,100,12,Jorden A  Cummings (P),27-Jun13-Aug,TBA,Distance Education UnitOff Campus Student FeesSocial Sciences Program TypeTuition - Category 8Class Is Offered On-Line Only
 ,60703,PSY,214*,05,SK,3.0,Adolescent Development ,LEC,MTWRF,01:30 pm- 03:50 pm,50,19,Jim D  Cresswell (P),27-Jun18-Jul,ARTS 109,On Campus Student FeesSocial Sciences Program TypeTuition - Category 8
 ,60900,PSY,223*,W02,OFF,3.0,Abnormal Psychology ,WEB,,TBA,150,25,Jorden A  Cummings (P),27-Jun13-Aug,TBA,Distance Education UnitOff Campus Student FeesSocial Sciences Program TypeTuition - Category 8Class Is Offered On-Line Only
 ,60333,PSY,226*,02,SK,3.0,Individual Processes in Social Psychology ,LEC,MTWRF,11:00 am- 01:20 pm,40,2,Alexandra M  Zidenberg (P),23-Jul13-Aug,ARTS 106,On Campus Student FeesSocial Sciences Program TypeTuition - Category 8
 ,60644,PSY,235*,03,SK,3.0,Research Methods and Design ,LEC,MTWRF,11:00 am- 01:20 pm,50,4,Martin W  Rempel (P),27-Jun18-Jul,ARTS 101,On Campus Student FeesSocial Sciences Program TypeTuition - Category 8
 ,60645,PSY,235,L03,SK,0.0,Research Methods and Design ,LAB,MTWRF,01:30 pm- 03:20 pm,50,4,Martin W  Rempel (P),27-JUN18-JUL,ARTS 108,No Academic CreditOn Campus Student FeesSocial Sciences Program TypeNo Tuition Assessed
 ,60647,PSY,243*,03,SK,3.0,Evolutionary Psychology ,LEC,MTWRF,08:30 am- 10:50 am,25,11,Natalie L  Dinsdale (P),23-Jul13-Aug,ARTS 207,On Campus Student FeesSocial Sciences Program TypeTuition - Category 8
