 ,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Type,Days,Time,Cap,Avail,Instructor,Date (DD-MM),Location,Attribute
 ,41159,CREE,101,01,SK,6.0,Introductory Cree ,LEC,MTWRF,11:00-13:20,35,16,Randy   Morin (P),09-May22-Jun,KIRK 144,Humanities Program TypeOn Campus Student FeesTuition - Category 1
 ,41431,ECUR,164,01,SK,3.0,Is This a Course About Science ,LEC,MTWR,9:00-12:20,75,38,Ryan N  Banow (P),04-Jun22-Jun,EDUC 2014,On Campus Student FeesTuition - Category 2
 ,41432,ECUR,165,01,SK,3.0,Introduction to Teaching in Secondary Schools ,LEC,MTWR,13:30-16:50,75,41,Alison R  Montgomery (P),04-Jun22-Jun,EDUC 2014,On Campus Student FeesTuition - Category 2
 ,40111,ECUR,291*,W01,OFF,1.5,Introduction to Teaching of English as a Second Language ,WEB,,TBA,35,11,John   Lingard (P),09-May22-Jun,TBA,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2
 ,41275,ECUR,291*,W03,OFF,1.5,Introduction to Teaching of English as a Second Language ,WEB,,TBA,35,23,Lisa M  Krol (P),09-May22-Jun,TBA,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2
 ,41517,ECUR,312,E41,NL,3.0,Methods in Elementary Mathematics ,LEC,MTWRF,9:00-16:00,30,17,James A  Taylor (P),28-May08-Jun,LARO ,Audit Allowed with PermissionDistance Education UnitOff Campus Student FeesTuition - Category 2
 ,40513,ECUR,391*,W01,OFF,1.5,Theory of Second Language Learning and Methods of Skills Development ,WEB,,TBA,35,20,Rena M  De Coursey (P),09-May22-Jun,TBA,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2No Exam - Exemption Authorized
 ,41278,ECUR,393*,W01,OFF,1.5,Advanced Methods in Teaching English as a Second Language ,WEB,,TBA,35,21,Rena M  De Coursey (P),09-May22-Jun,TBA,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2No Exam - Exemption Authorized
 ,41330,ECUR,415,W01,OFF,1.5,Current Issues in English as an Additional Language ,WEB,,TBA,35,21,Nadia J  Prokopchuk (P),09-May22-Jun,TBA,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2No Exam - Exemption Authorized
 ,41426,ECUR,427,1,SK,3.0,Introduction to Total Physical Response and Drama for Language ,LEC,S,9:00-15:50,40,29,Kevin R  Lewis (P),14-Apr14-Apr,EDUC 1039,On Campus Student FeesTuition - Category 2
 ,41436,ECUR,432,02,SK,3.0,Syllabics Literacy and Numeracy ,LEC,S,9:00-15:50,40,32,Kevin R  Lewis (P),21-Apr21-Apr,EDUC 1251,On Campus Student FeesTuition - Category 2
 ,41454,ECUR,811,02,SK,3.0,Curriculum PerspectivesDepartmental Approval Required,SEM,T,18:00-20:50,20,6,Geraldine A  Balzer (P),08-May08-May,EDUC 3133,Audit Not AllowedOn Campus Student FeesFee - Graduate Studies
 ,40579,ECUR,991,01,SK,3.0,Scholarship in TeachingDepartmental Approval Required,LEC,,TBA,1,1,Jay R  Wilson (P),09-May22-Jun,TBA,Audit Not AllowedOn Campus Student FeesFee - Graduate Studies
 ,40206,ECUR,992,01,SK,3.0,Project ,SSI,,TBA,35,31,Jay R  Wilson (P),09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40150,ECUR,994,01,SK,7.5,Research ,GSI,,TBA,35,32,Dirk   Morrison (P),09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40294,ECUR,996,01,SK,7.5,Research ,GSI,,TBA,1,0,Dirk   Morrison (P),09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41452,DRAM,111,01,SK,3.0,Practicum I Indigenous Performance Methods ,PRA,MTWRF,10:00-11:50,20,14,Carol M  Greyeyes (P), Jason J  Chamakese ,09-May30-May,JMITCH 282,Audit Not AllowedFine Arts Program TypeOn Campus Student FeesTuition - Category 1
 ,40493,DRAM,118,01,SK,3.0,Acting 1 ,LEC,MTWRF,8:30-9:50,32,6,Raymon W  Montalbetti (P),09-May30-May,JMITCH 282,Audit Not AllowedFine Arts Program TypeOn Campus Student FeesTuition - Category 1
 ,40544,DRAM,236*,01,SK,3.0,Stage Combat ,LAB,TR,19:00-21:20,22,10,Iain L  Rose (P),09-May22-Jun,WILL 266,Audit Not AllowedFine Arts Program TypeOn Campus Student FeesTuition - Category 1
 ,41411,DRAM,285*,03,SK,3.0,Theatre Studies in LondonDepartmental Approval Required,LEC,MTWRF,13:30-16:20,20,7,Dwayne S  Brenna (P),07-May11-May,JMITCH 192,Audit Not AllowedField-based instructionStudy abroadFine Arts Program TypeOff Campus Student FeesTuition - Category 1
 ,40701,DRAM,994,01,SK,7.5,Research ,SSI,,TBA,2,2,TBA,09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40065,ECON,111,01,SK,3.0,Introductory Microeconomics ,LEC,MTWRF,8:30-10:50,80,29,Harry H  Chartrand (P),09-May30-May,ARTS 200,Audit Allowed with PermissionOn Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 ,40113,ECON,111,X01,OFF,1.5,Introductory Microeconomics ,IND,,TBA,30,7,Wendy S  Doell (P),09-May22-Jun,TBA,Distance Education UnitMaterials Fees Assessed1st Half of a Multi-term ClassOff Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 ,41000,ECON,114,01,SK,3.0,Introductory Macroeconomics ,LEC,MTWRF,8:30-10:50,80,53,Wendy S  Doell (P),04-Jun22-Jun,ARTS 200,Audit Allowed with PermissionOn Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 ,40115,ECON,114,X01,OFF,1.5,Introductory Macroeconomics ,IND,,TBA,30,21,Wendy S  Doell (P),09-May22-Jun,TBA,Distance Education UnitMaterials Fees Assessed1st Half of a Multi-term ClassOff Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 ,40749,ECON,211*,03,SK,3.0,Intermediate Microeconomics ,LEC,MTWRF,11:00-13:20,60,18,Alfons H  Boving (P),04-Jun22-Jun,ARTS 108,Audit Allowed with PermissionOn Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 ,41466,ECON,275*,01,SK,3.0,Economics of Natural Resources ,LEC,MTWRF,8:30-10:50,60,25,Alfons H  Boving (P),04-Jun22-Jun,ARTS 109,Audit Allowed with PermissionOn Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 ,40205,ECON,992,01,SK,7.5,Project ,SSI,,TBA,35,17,Maxym   Chaban (P),09-May22-Jun,NA NO ROOM,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40148,ECON,994,01,SK,7.5,Research ,SSI,,TBA,3,2,Maxym   Chaban (P),09-May22-Jun,NA NO ROOM,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41518,EPSE,202,E41,NL,3.0,Psychological Foundations of Teaching and Learning ,LEC,MTWRF,9:00-16:00,30,14,Edith   Kadachuk (P),04-Jun22-Jun,LARO ,Distance Education UnitOff Campus Student FeesTuition - Category 2
 ,41403,EPSE,390*,W05,OFF,3.0,Exceptional LearnersDepartmental Approval Required,WEB,,TBA,40,1,David B  Mykota (P),09-May30-May,TBA,Off Campus Student FeesTuition - Category 2
 ,40132,EPSE,390*,W07,SK,3.0,Exceptional LearnersDepartmental Approval Required,WEB,,TBA,40,1,David B  Mykota (P),04-Jun22-Jun,TBA,Off Campus Student FeesTuition - Category 2
 ,41455,EPSE,411,03,SK,3.0,Inquiry Project and Community Learning Field ExperienceDepartmental Approval Required,LEC,MTWRF,9:00-11:50,40,-6,Amin A  Mousavi (P),14-May30-May,EDUC 2005,On Campus Student FeesTuition - Category 2
 ,40429,EPSE,414*,W01,OFF,3.0,Exceptional Learners Classroom ImplicationsDepartmental Approval Required,WEB,,TBA,40,0,Laureen J  McIntyre (P),09-May22-Jun,TBA,Off Campus Student FeesTuition - Category 2
 ,40689,EPSE,416*,01,SK,3.0,Comprehensive Guidance and Counselling ,LEC,MTWR,17:00-20:20,40,11,Geraldine G  Stolar (P),09-May30-May,EDUC 2005,On Campus Student FeesTuition - Category 2
 ,40713,EPSE,510*,W01,OFF,1.5,Supporting Students with Language and Communication Needs in Classroom ,WEB,,TBA,40,20,Randi L  Barker (P),09-May22-Jun,TBA,Distance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2Class Is Offered On-Line OnlyExam Date TBA by Instructor
 ,40084,EPSE,520,W01,OFF,1.5,Supporting Students with Learning Disabilities in Classroom ,WEB,,TBA,40,22,Denise H  Heppner (P),09-May22-Jun,TBA,Distance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2Class Is Offered On-Line OnlyExam Date TBA by Instructor
 ,40086,EPSE,530,W01,OFF,1.5,Supporting Students with Behavioral and Social Needs in Classroom ,WEB,,TBA,40,19,Tyler J  Bergen (P),09-May22-Jun,TBA,Distance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2Class Is Offered On-Line OnlyExam Date TBA by Instructor
 ,40091,EPSE,570*,W01,OFF,1.5,Individual Project in Special Education ,WEB,,TBA,40,8,Denise H  Heppner (P),09-May22-Jun,TBA,Distance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2Class Is Offered On-Line OnlyExam Date TBA by Instructor
 ,40358,EPSE,994,01,SK,7.5,Research ,RES,,TBA,80,73,Stephanie L  Martin (P),09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41096,ERES,800,W04,OFF,3.0,Research Methods Introductory ,WEB,,TBA,25,-1,Shaun S  Murphy (P),09-May22-Jun,TBA,Off Campus Student FeesFee - Graduate Studies
 ,41091,ERES,845,W01,OFF,3.0,Qualitative Research Methods ,WEB,,TBA,25,4,Shaun S  Murphy (P),09-May22-Jun,TBA,Off Campus Student FeesFee - Graduate Studies
 ,41204,ERES,996,01,SK,7.5,Research ,SSI,,TBA,20,-4,David Q  Burgess (P),09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41143,EDST,130,01,OFF,0.0,Student Teaching BMus Music Education Elementary Middle Years Year 1 ,IN1,MTWRF,8:30-16:30,30,29,Glen H  Gillis (P),30-Apr25-May,TBA,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41144,EDST,137,01,OFF,0.0,Student Teaching BMus Music Education Secondary Year 1 ,IN1,MTWRF,8:30-16:30,30,21,Glen H  Gillis (P),30-Apr25-May,TBA,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41430,EDST,213,01,OFF,0.0,Student Teaching in Rural and First Nations Schools ,FST,MTWRF,8:00-15:20,130,6,Marlene E  McKay (P),30-Apr11-May,TBA,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41519,EDST,213,E41,NL,0.0,Student Teaching in Rural and First Nations Schools ,IN1,MTWRF,9:00-16:00,30,26,Laura F  Burnouf (P),30-Apr01-Jun,TBA,Distance Education UnitNo Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41145,EDST,230*,01,OFF,0.0,Student Teaching BMus Music Education Elementary Middle Years Year 2 ,IN1,MTWRF,8:30-16:20,30,30,Glen H  Gillis (P),30-Apr25-May,NA NO ROOM,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41146,EDST,237*,01,OFF,0.0,Student Teaching BMus Music Education Secondary Year 2 ,IN1,MTWRF,8:30-16:20,30,21,Glen H  Gillis (P),30-Apr25-May,NA NO ROOM,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41529,EDST,304*,87,OFF,0.0,Student Teaching Concurrent Program Secondary Year 3Departmental Approval Required,IN1,MTWRF,8:00-15:20,1,0,Greg C  McJannet (P),30-Apr11-May,TBA,ITEP ClassNo Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41474,EDST,321,01,OFF,3.0,Field Experience Learning in ContextsDepartmental Approval Required,FST,MTWRF,8:00-15:20,2,0,Greg C  McJannet (P),30-Apr18-May,TBA,Off Campus Student FeesTuition - Category 2
 ,41476,EDST,321,03,OFF,3.0,Field Experience Learning in ContextsDepartmental Approval Required,FST,MTWRF,8:00-15:20,1,0,Greg C  McJannet (P),23-Apr11-May,TBA,Off Campus Student FeesTuition - Category 2
 ,41608,EDST,321,86,OFF,3.0,Field Experience Learning in Contexts ,FST,,TBA,10,2,Kelley P  Cardinal (P),03-May31-May,TBA,ITEP ClassOff Campus Student FeesTuition - Category 2
 ,41202,EDST,321,G81,OFF,3.0,Field Experience Learning in Contexts ,FST,MTWRF,8:00-15:20,25,13,Greg C  McJannet (P),30-Apr18-May,TBA,Off Campus Student FeesSUNTEP ClassNo Tuition Assessed
 ,41477,EDST,322,01,OFF,3.0,Field Experience Relational Curriculum Making in Practice Planning Adapting and AssessingDepartmental Approval Required,FST,MTWRF,8:00-15:20,1,0,Greg C  McJannet (P),22-May11-Jun,TBA,Off Campus Student FeesTuition - Category 2
 ,41205,EDST,322,G80,OFF,3.0,Field Experience Relational Curriculum Making in Practice Planning Adapting and AssessingDepartmental Approval Required,FST,MTWRF,8:00-15:20,1,0,TBA,22-May08-Jun,TBA,Off Campus Student FeesSUNTEP ClassNo Tuition Assessed
 ,41203,EDST,322,G81,OFF,3.0,Field Experience Relational Curriculum Making in Practice Planning Adapting and Assessing ,FST,MTWRF,8:00-15:20,25,6,TBA,30-Apr18-May,TBA,Off Campus Student FeesSUNTEP ClassNo Tuition Assessed
 ,41147,EDST,330*,01,OFF,0.0,Student Teaching BMus Music Education Elementary Middle Years Year 3 ,IN1,MTWRF,8:30-16:20,30,29,Glen H  Gillis (P),30-Apr25-May,NA NO ROOM,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41148,EDST,337*,01,OFF,0.0,Student Teaching BMus Music Education Secondary Year 3 ,IN1,MTWRF,8:30-16:20,30,25,Glen H  Gillis (P),30-Apr25-May,NA NO ROOM,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41207,EADM,303,03,SK,3.0,Education in Society Structures Systems and Stakeholders ,LEC,MTWR,10:00-13:20,40,0,Bill A  Gulka (P),04-Jun22-Jun,EDUC 1024,On Campus Student FeesTuition - Category 2
 ,41215,EADM,303,89,SK,3.0,Education in Society Structures Systems and Stakeholders ,LEC,MTWR,10:00-13:20,40,17,Orest P  Murawsky (P),04-Jun22-Jun,EDUC 2009,ITEP ClassOn Campus Student FeesTuition - Category 2
 ,41511,EADM,303,E57,NB,3.0,Education in Society Structures Systems and Stakeholders ,LEC,,TBA,30,15,Orest P  Murawsky (P),09-May30-May,BATC ,Distance Education UnitOff Campus Student FeesTuition - Category 2
 ,41512,EADM,411,E57,NB,3.0,Inquiry Project and Community Learning Field Experience ,LEC,,TBA,30,14,Chris B  Scribe (P),04-Jun22-Jun,BATC ,Distance Education UnitOff Campus Student FeesTuition - Category 2
 ,41335,EADM,437,W01,SK,3.0,Role of the Student and Student Services in Post Secondary Education ,LEC,S,9:00-15:50,30,27,Vicki L  Squires (P),12-May12-May,EDUC 2060,On Campus Student FeesTuition - Category 2
 ,41333,EADM,811,03,SK,3.0,History and Development of Organizational Theory ,SEM,S,9:00-15:50,22,0,Susan L  Bens (P),12-May12-May,EDUC 2002,On Campus Student FeesFee - Graduate Studies
 ,41393,EADM,813,01,SK,3.0,Planning and Data Based Decision Making ,SEM,S,9:00-15:50,22,14,Scott D  Tunison (P),09-May22-Jun,EDUC 2005,On Campus Student FeesFee - Graduate Studies
 ,41181,EADM,834,01,SK,3.0,Case Studies in Educational LeadershipDepartmental Approval Required,WEB,,TBA,22,0,Davin P  Hildebrand (P),09-May22-Jun,TBA,Off Campus Student FeesFee - Graduate Studies
 ,41394,EADM,837,03,SK,3.0,Role of Student and Student Services in Post-Secodary Education ,SEM,S,9:00-15:50,22,0,Vicki L  Squires (P),12-May12-May,EDUC 2060,On Campus Student FeesFee - Graduate Studies
 ,41397,EADM,892,02,SK,3.0,Administrative Roles in Wraparound SchoolsDepartmental Approval Required,LEC,F,19:00-21:50,22,8,Michael J  Cottrell (P),11-May11-May,EDUC 1022,On Campus Student FeesFee - Graduate Studies
 ,41498,EADM,898,02,SK,3.0,Internationalization at HomeDepartmental Approval Required,RDG,,TBA,1,0,Jing   Xiao (P),09-May22-Jun,TBA,On Campus Student FeesFee - Graduate Studies
 ,41488,EADM,898,03,SK,3.0,The Impact of Classroom Environment on Student Experience in the First Year of UniversityDepartmental Approval Required,RDG,,TBA,1,0,Michelle P  Prytula (P),09-May22-Jun,TBA,On Campus Student FeesFee - Graduate Studies
 ,41348,EADM,898,04,SK,3.0,Integrating pedagogical mobile learning into nomadic education in mobile communitiesDepartmental Approval Required,RDG,,TBA,1,1,Keith D  Walker (P),09-May22-Jun,TBA,On Campus Student FeesFee - Graduate Studies
 ,41500,EADM,898,05,SK,3.0,Teachers' Ethical Decision Making FrameworkDepartmental Approval Required,RDG,,TBA,1,0,Keith D  Walker (P),09-May22-Jun,TBA,On Campus Student FeesFee - Graduate Studies
 ,41502,EADM,898,06,SK,3.0,Facility Planning & Design for Supporting Diverse Students in Higher EducationDepartmental Approval Required,RDG,,TBA,1,0,Paul M  Newton (P),09-May22-Jun,TBA,On Campus Student FeesFee - Graduate Studies
 ,41503,EADM,898,07,SK,3.0,Individual Reading CourseDepartmental Approval Required,RDG,,TBA,1,0,Janet M  Okoko (P),09-May22-Jun,TBA,On Campus Student FeesFee - Graduate Studies
 ,41504,EADM,898,08,SK,3.0,Senior Leaders Utilizing EnterDepartmental Approval Required,RDG,,TBA,1,0,Keith D  Walker (P),09-May22-Jun,TBA,On Campus Student FeesFee - Graduate Studies
 ,41505,EADM,898,09,SK,3.0,Leading Authentic ESL LanguageDepartmental Approval Required,RDG,,TBA,1,0,Janet M  Okoko (P),09-May22-Jun,TBA,On Campus Student FeesFee - Graduate Studies
 ,41468,EADM,991,01,SK,3.0,Educational Leadership Field Based ApplicationsDepartmental Approval Required,RES,S,9:00-15:50,22,4,Warren J  Noonan (P),05-May05-May,EDUC 2002,Audit Not AllowedOn Campus Student FeesFee - Graduate Studies
 ,40149,EADM,994,01,SK,7.5,Research ,SSI,,TBA,25,2,TBA,09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate StudiesExam Date TBA by Instructor
 ,40217,EADM,996,01,SK,7.5,Research ,SSI,,TBA,50,13,TBA,09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41439,EFDT,101,W01,OFF,3.0,Introduction to Education ,WEB,,TBA,40,1,Dianne M  Miller (P),09-May22-Jun,TBA,Distance Education UnitOff Campus Student FeesTuition - Category 2Class Is Offered On-Line Only
 ,41508,EFDT,101,W03,OFF,3.0,Introduction to Education ,WEB,,TBA,40,1,Barbara Mills E  Wotherspoon (P),09-May22-Jun,TBA,Distance Education UnitOff Campus Student FeesTuition - Category 2Class Is Offered On-Line Only
 ,41438,EFDT,265,01,SK,3.0,Foundations for First Nations Metis and Inuit Teaching and Learning ,LEC,MTWRF,13:00-15:50,75,6,Marie A  Battiste (P),14-May30-May,EDUC 2014,On Campus Student FeesTuition - Category 2
 ,41482,EFDT,837,WEB,SK,3.0,Educational Philosophies and CurriculumDepartmental Approval Required,SEM,,TBA,18,0,Janet E  McVittie (P),09-May22-Jun,TBA,On Campus Student FeesFee - Graduate Studies
 ,40690,ETAD,992,01,SK,3.0,Project ,SSI,,TBA,20,14,TBA,09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40836,ETAD,994,01,SK,7.5,Masters Thesis in Educational Technology and Design ,SSI,,TBA,20,16,Dirk   Morrison (P),09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41510,EE,815,01,SK,3.0,Fundamentals of Wireless CommunicationsDepartmental Approval Required,SEM,,TBA,5,4,Ha H  Nguyen (P),09-May22-May,TBA,On Campus Student FeesFee - Graduate Studies
 ,40291,EE,992,01,SK,7.5,Project ,SSI,,TBA,20,13,TBA,09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40146,EE,994,01,SK,7.5,Research ,SSI,,TBA,100,60,TBA,09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40215,EE,996,01,SK,7.5,Research ,SSI,,TBA,50,17,TBA,09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40006,ENG,110,01,SK,6.0,Literature and Composition ,LEC,MTWRF,8:30-10:50,30,9,Rita S  Matlock (P),09-May22-Jun,PHYSIC 129,Humanities Program TypeOn Campus Student FeesTuition - Category 1
 ,40911,ENG,110,W01,OFF,3.0,Literature and Composition ,WEB,,TBA,40,13,Rita S  Matlock (P),09-May22-Jun,TBA,Distance Education UnitHumanities Program Type1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 1
 ,40355,ENG,111,01,SK,3.0,Literature and Composition Reading Poetry ,LEC,MTWRF,13:30-15:50,30,7,Henriette M  Morelli (P),04-Jun22-Jun,ARTS 108,Humanities Program TypeOn Campus Student FeesTuition - Category 1
 ,41196,ENG,113,W01,OFF,1.5,Literature and Composition Reading Narrative ,WEB,,TBA,50,27,Rita S  Matlock (P),09-May22-Jun,TBA,Distance Education UnitHumanities Program Type1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 1
 ,41172,ENG,114,01,SK,3.0,Literature and Composition Reading Culture ,LEC,MTWRF,11:00-13:20,30,5,Rhonda L  Anderson (P),09-May30-May,ARTS 200,Humanities Program TypeOn Campus Student FeesTuition - Category 1
 ,41286,ENG,288*,01,SK,3.0,Introduction to Film ,LEC,MTWRF,11:00-13:20,30,3,Tasha A  Hubbard (P),04-Jun22-Jun,ARTS 101,Audit Allowed with PermissionHumanities Program TypeOn Campus Student FeesTuition - Category 1
 ,41410,ENG,335*,01,SK,3.0,The Emergence of Indigenous Literature in Canada ,LEC,MTWRF,16:00-18:20,30,12,Janice M  Acoose (P),09-May30-May,ARTS 217,Humanities Program TypeOn Campus Student FeesTuition - Category 1
 ,41272,ENG,358*,W01,OFF,3.0,Canadian Drama ,WEB,,TBA,40,6,Barbara   Langhorst (P),09-May22-Jun,TBA,Distance Education UnitHumanities Program TypeOff Campus Student FeesTuition - Category 1
 ,40587,ENG,992,20,SK,7.5,Project ,SSI,,TBA,20,12,TBA,09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40152,ENG,994,01,SK,7.5,Research ,SSI,,TBA,20,15,TBA,09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40218,ENG,996,01,SK,7.5,Research ,SSI,,TBA,40,12,TBA,09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41381,ENVS,828,01,SK,3.0,Isotope Tracers in Catchment Hydrology ,LEC,MTWRF,9:00-16:50,20,4,Jeffrey J  McDonnell (P),14-May18-May,NA NO ROOM,On Campus Student FeesFee - Graduate Studies
 ,41382,ENVS,898,01,SK,3.0,Ren Energy/Energy Transitions ,LEC,,TBA,20,11,Greg   Poelzer (P),09-May22-Jun,TBA,Audit Allowed with PermissionOn Campus Student FeesFee - Graduate Studies
 ,40528,ENVS,992,03,SK,3.0,Project in Environment and Sustainability ,RES,,TBA,40,29,Vladimir   Kricsfalusy (P),09-May22-Jun,TBA,Audit Not Allowed1st Half of a Multi-term ClassOn Campus Student FeesFee - Graduate Studies
 ,41221,ENVS,992,04,SK,3.0,Project in Environment and Sustainability ,RES,,TBA,20,14,Yanping   Li (P),09-May22-Jun,TBA,Audit Not Allowed1st Half of a Multi-term ClassOn Campus Student FeesFee - Graduate Studies
 ,40527,ENVS,994,03,SK,7.5,Master's Research in Environment and Sustainability ,RES,,TBA,50,20,TBA,09-May22-Jun,TBA,Audit Not Allowed1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40529,ENVS,996,03,SK,7.5,PhD Research in Environment and Sustainability ,RES,,TBA,50,15,TBA,09-May22-Jun,TBA,Audit Not Allowed1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40465,ENVE,992,01,SK,7.5,Project ,SSI,,TBA,5,5,TBA,09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40153,ENVE,994,01,SK,7.5,Research ,SSI,,TBA,5,5,TBA,09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40220,ENVE,996,01,SK,7.5,Research ,SSI,,TBA,5,3,TBA,09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41450,EXPR,401,01,OFF,6.0,Practicum for CertificationDepartmental Approval Required,FST,MTWRF,8:00-15:20,2,0,Greg C  McJannet (P),30-Apr22-Jun,TBA,Off Campus Student FeesTuition - Category 2
 ,41673,EXPR,422,86,OFF,15.0,Professional Internship Field ExperienceDepartmental Approval Required,PRA,MTWRF,8:00-15:50,1,0,Marlene E  McKay (P),16-May28-Jun,TBA,Off Campus Student FeesNo Tuition Assessed
 ,40155,FIN,994,01,SK,7.5,Research in Finance ,SSI,,TBA,20,8,Abdullah A  Mamun (P),09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40221,FDSC,996,01,SK,7.5,Research ,SSI,,TBA,20,11,TBA,09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41391,FABS,110,01,SK,3.0,The Science of Food ,LEC,MTWRF,13:30-15:50,60,47,Supratim   Ghosh (P), Michael T  Nickerson , Phyllis J  Shand ,09-May30-May,ARTS 133,On Campus Student FeesTuition - Category 13
 ,40014,FREN,103,01,SK,3.0,Beginning French I ,LEC,MTWRF,10:00-12:20,35,20,Tansley R  David (P),09-May30-May,ARTS 213,Audit Allowed with PermissionHumanities Program TypeOn Campus Student FeesTuition - Category 1
 ,41465,FREN,103,T01,SK,0.0,Beginning French I ,TUT,MTWRF,9:00-9:50,35,20,TBA,09-MAY30-MAY,ARTS 213,Audit Allowed with PermissionHumanities Program TypeNo Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,41471,FREN,224*,W01,OFF,3.0,French Film Classics ,WEB,,TBA,10,5,Romain   Chareyron (P),09-May22-Jun,TBA,Distance Education UnitHumanities Program TypeOff Campus Student FeesTuition - Category 1Class Is Offered On-Line Only
 ,40156,FREN,994,01,SK,7.5,Research ,SSI,,TBA,10,3,TBA,09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41497,FREN,996,02,SK,7.5,Research ,SSI,,TBA,5,4,TBA,09-May22-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
