 ,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Type,Days,Time,Cap,Avail,Instructor,Date (DD-MM),Location,Attribute
 ,40111,ECUR,291*,W01,OFF,1.5,Introduction to Teaching of English as a Second Additional Language ,WEB,,TBA,30,12,Bula   Ghosh (P),08-May21-Jun,NA ,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2Class Is Offered On-Line Only
 ,41275,ECUR,291*,W03,OFF,1.5,Introduction to Teaching of English as a Second Additional Language ,WEB,,TBA,25,16,Lisa M  Krol (P),08-May21-Jun,NA ,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2Class Is Offered On-Line Only
 ,41559,ECUR,292*,W01,OFF,1.5,The Structure of English for Language Teaching ,WEB,,TBA,35,15,Rita C  Naeschke (P),08-May21-Jun,NA ,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2Class Is Offered On-Line Only
 ,41543,ECUR,322,01,SK,3.0,Methods in Elementary Science ,LEC,MTWR,13:00-16:20,35,14,James A  Taylor (P), Garry E  Sibley ,03-Jun21-Jun,EDUC 1026,On Campus Student FeesTuition - Category 2
 ,41587,ECUR,331*,W01,OFF,1.5,Materials and Assessment in English Language Teaching ,WEB,,TBA,25,13,Rita C  Naeschke (P),08-May21-Jun,NA ,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2Class Is Offered On-Line OnlyNo Exam - Exemption Authorized
 ,41602,ECUR,352,C41,NL,3.0,Methods in Elementary Physical Education ,LEC,MW,9:00-12:00,25,17,Michael A  Soares (P),08-May21-Jun,LARO ,Audit Allowed with PermissionDistance Education UnitOff Campus-Northlands CollegeOff Campus Student FeesTuition - Category 2
 ,41550,ECUR,379*,87,SK,3.0,Introductory Methods in Secondary English Language Arts ,LEC,MTWR,10:00-13:20,30,21,Judy L  Jaunzems Fernuk (P),08-May29-May,EDUC 2009,ITEP ClassOn Campus Student FeesTuition - Category 2
 ,41643,ECUR,382,W01,OFF,3.0,Methods in Elementary Social Studies ,WEB,,TBA,40,2,Stephanie J  Ives (P),08-May21-Jun,TBA,Off Campus Student FeesTuition - Category 2
 ,41551,ECUR,386,87,SK,3.0,Methods in Secondary Social Studies ,LEC,MTWR,10:00-13:20,30,17,Judy L  Jaunzems Fernuk (P),03-Jun21-Jun,EDUC 2009,ITEP ClassOn Campus Student FeesTuition - Category 2
 ,40513,ECUR,391*,W01,OFF,1.5,Theory of Second Additional Language Learning and Methods of Skills Development ,WEB,,TBA,35,24,Rena M  De Coursey (P),08-May21-Jun,NA ,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2Class Is Offered On-Line OnlyNo Exam - Exemption Authorized
 ,41278,ECUR,393*,W01,OFF,1.5,Advanced Methods in Teaching English as a Second Additional Language ,WEB,,TBA,35,22,Shannon M  Storey (P),08-May21-Jun,NA ,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2Class Is Offered On-Line OnlyNo Exam - Exemption Authorized
 ,41330,ECUR,415,W01,OFF,1.5,Current Issues in English as an Additional Language ,WEB,,TBA,35,22,Nadia J  Prokopchuk (P),08-May21-Jun,NA ,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2No Exam - Exemption Authorized
 ,41597,ECUR,432,01,SK,3.0,Syllabics Literacy and Numeracy ,LEC,S,9:00-15:50,40,32,Kevin R  Lewis (P),06-Apr06-Apr,EDUC 2002,On Campus Student FeesTuition - Category 3
 ,41591,ECUR,445*,W01,OFF,0.5,Observations Across CERTESL ,WEB,,TBA,25,16,Shannon M  Storey (P),08-May21-Jun,NA ,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2Class Is Offered On-Line OnlyNo Exam - Exemption Authorized
 ,41560,ECUR,446*,W01,OFF,1.5,Supervised Practicum for English Language TeachingDepartmental Approval Required,WEB,,TBA,25,17,Karlie J  Butler (P),08-May21-Jun,NA ,Uses Blackboard Web ToolsDistance Education UnitMaterials Fees Assessed1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2Class Is Offered On-Line OnlyNo Exam - Exemption Authorized
 ,41586,ECUR,447*,W01,OFF,0.5,Practicum Additional HoursDepartmental Approval Required,WEB,,TBA,25,18,Karlie J  Butler (P),08-May21-Jun,NA ,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2Class Is Offered On-Line OnlyNo Exam - Exemption Authorized
 ,41588,ECUR,448*,W01,OFF,1.5,Professional Project in English Language TeachingDepartmental Approval Required,WEB,,TBA,25,23,Ruth I  Epstein (P),08-May21-Jun,NA ,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2Class Is Offered On-Line OnlyNo Exam - Exemption Authorized
 ,41368,ECUR,493*,W01,OFF,1.5,Individual Project: English as an Additional Language ,WEB,,TBA,35,26,Nadia J  Prokopchuk (P),08-May21-Jun,NA ,Uses Blackboard Web ToolsDistance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2No Exam - Exemption Authorized
 ,40335,ECUR,805,01,SK,3.0,Practicum in Parent and Family EngagementDepartmental Approval Required,LEC,S,9:00-15:50,22,11,Debbie A  Pushor (P),11-May11-May,NA NO_ROOM,Audit Not AllowedOn Campus Student FeesFee - Graduate Studies
 ,41541,ECUR,805,W04,SK,3.0,Trends and Issues in Curriculum Research and DesignDepartmental Approval Required,WEB,,TBA,22,-4,Dirk   Morrison (P),03-Jun21-Jun,NA NO_ROOM,Audit Not AllowedOff Campus Student FeesFee - Graduate Studies
 ,41535,ECUR,812,04,SK,3.0,Curriculum Theory and PracticeDepartmental Approval Required,SEM,T,18:00-20:50,22,5,Geraldine A  Balzer (P),14-May14-May,EDUC 2005,Audit Not AllowedOn Campus Student FeesFee - Graduate Studies
 ,40206,ECUR,992,01,SK,3.0,Project ,SSI,,TBA,35,27,TBA,08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40150,ECUR,994,01,SK,7.5,Research ,GSI,,TBA,35,33,Dirk   Morrison (P),08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41656,DENR,378,01,SK,3.0,Introduction to Research MethodsDepartmental Approval Required,LEC,MTWRF,9:00-15:50,4,0,Keith   Da Silva (P),21-May26-Jul,DENT 334,On Campus Student FeesME DE PT & VM Program Fee
 ,41657,DENR,379,01,SK,20.0,Research ProjectDepartmental Approval Required,RES,MTWRF,8:30-16:20,4,0,Keith   Da Silva (P),21-May26-Jul,NA NO_ROOM,On Campus Student FeesME DE PT & VM Program Fee
 ,41650,DENT,497,01,SK,7.5,Essential Skills in Dentistry ,CL,MTWRF,8:00-16:20,8,0,TBA,17-Jun21-Jun,DENT 201,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,41452,DRAM,111,01,SK,3.0,Practicum I Indigenous Performance Methods ,PRA,MTWRF,10:00-11:50,20,17,Carol M  Greyeyes (P),08-May29-May,JMITCH 282,Audit Not AllowedFine Arts Program TypeOn Campus Student FeesTuition - Category 8
 ,40493,DRAM,118,01,SK,3.0,Acting 1 ,LEC,MTWRF,8:30-9:50,32,17,Raymon W  Montalbetti (P),08-May29-May,JMITCH 282,Audit Not AllowedFine Arts Program TypeOn Campus Student FeesTuition - Category 8
 ,40544,DRAM,236*,01,SK,3.0,Stage Combat ,LEC,TR,19:00-21:20,22,12,Iain L  Rose (P),08-May21-Jun,WILL 266,Audit Not AllowedFine Arts Program TypeOn Campus Student FeesTuition - Category 8
 ,41025,DRAM,286*,01,OFF,3.0,Studies in Theatre CentresDepartmental Approval Required,LEC,MTW,11:00-13:00,24,0,Natasha Martina M  Koechl (P), Carla M  Orosz ,27-May29-May,AGRI 1E79,Audit Allowed with PermissionStudy abroadFine Arts Program TypeOn Campus Student FeesTuition - Category 8
 ,40701,DRAM,994,01,SK,7.5,Research ,SSI,,TBA,2,2,TBA,08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40065,ECON,111,01,SK,3.0,Introductory Microeconomics ,LEC,MTWRF,8:30-10:50,80,12,Harry H  Chartrand (P),08-May29-May,ARTS 200,Audit Allowed with PermissionOn Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 ,40113,ECON,111,X01,OFF,1.5,Introductory Microeconomics ,IND,,TBA,40,10,Wendy S  Doell (P),08-May21-Jun,NA NO_ROOM,Distance Education UnitMaterials Fees Assessed1st Half of a Multi-term ClassOff Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 ,41534,ECON,114,61,SK,3.0,Introductory Macroeconomics ,LEC,MTWRF,8:30-10:50,40,16,Wendy S  Doell (P),03-Jun21-Jun,STM 260,Audit Allowed with PermissionOn Campus Student FeesSocial Sciences Program TypeSt. Thomas More College ClassTuition - Category 1
 ,40115,ECON,114,X01,OFF,1.5,Introductory Macroeconomics ,IND,,TBA,40,26,Wendy S  Doell (P),08-May21-Jun,NA NO_ROOM,Distance Education UnitMaterials Fees Assessed1st Half of a Multi-term ClassOff Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 ,40749,ECON,211*,03,SK,3.0,Intermediate Microeconomics ,LEC,MTWRF,11:00-13:20,60,14,Alfons H  Boving (P),03-Jun21-Jun,ARTS 108,Audit Allowed with PermissionOn Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 ,41621,ECON,987*,01,SK,7.5,Co-operative Internship in EconomicsDepartmental Approval Required,IN3,,TBA,3,1,Maxym   Chaban (P),08-May21-Jun,NA ,1st Half of a Multi-term ClassNo Academic CreditOff Campus Student FeesExclude from T2202A ProcessingGraduate Course - Flat Tuition
 ,40205,ECON,992,01,SK,7.5,Project ,SSI,,TBA,35,22,Maxym   Chaban (P),08-May21-Jun,NA ,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40148,ECON,994,01,SK,7.5,Research ,SSI,,TBA,3,2,Maxym   Chaban (P),08-May21-Jun,NA ,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41548,EPSE,202,W01,OFF,3.0,Psychological Foundations of Teaching and Learning ,WEB,,TBA,40,3,Laurie-Ann Hellsten M  Hellsten-Bzovey (P),08-May21-Jun,NA NO_ROOM,Distance Education UnitOff Campus Student FeesTuition - Category 2Class Is Offered On-Line Only
 ,41603,EPSE,390*,C41,NL,3.0,Exceptional Learners ,LEC,TR,9:00-12:00,25,17,Edith   Kadachuk (P),08-May21-Jun,LARO ,Audit Allowed with PermissionDistance Education UnitOff Campus-Northlands CollegeOff Campus Student FeesTuition - Category 2
 ,40557,EPSE,390*,W01,OFF,3.0,Exceptional Learners ,WEB,,TBA,40,2,David B  Mykota (P),08-May29-May,TBA,Off Campus Student FeesTuition - Category 2
 ,40687,EPSE,390*,W03,OFF,3.0,Exceptional Learners ,WEB,,TBA,40,5,David B  Mykota (P),08-May29-May,TBA,Off Campus Student FeesTuition - Category 2
 ,41455,EPSE,411,03,SK,3.0,Inquiry Project and Community Learning Field Experience ,SSI,MTWRF,9:00-11:50,40,-3,Laurie-Ann Hellsten M  Hellsten-Bzovey (P),13-May29-May,EDUC 2060,On Campus Student FeesTuition - Category 2
 ,40429,EPSE,414*,W01,OFF,3.0,Exceptional Learners Classroom Implications ,WEB,,TBA,40,1,Chantelle S  Fourney (P),08-May21-Jun,TBA,Off Campus Student FeesTuition - Category 2
 ,40689,EPSE,416*,01,SK,3.0,Comprehensive Guidance and Counselling ,LEC,MTWR,17:00-20:20,40,15,Geraldine G  Stolar (P),03-Jun21-Jun,EDUC 2005,On Campus Student FeesTuition - Category 2
 ,40091,EPSE,570*,W01,OFF,1.5,Individual Project in Special Education ,WEB,,TBA,40,5,Denise H  Heppner (P),08-May21-Jun,TBA,Distance Education Unit1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 2Class Is Offered On-Line OnlyExam Date TBA by Instructor
 ,40358,EPSE,994,01,SK,7.5,Research ,RES,,TBA,80,73,TBA,08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41341,ERES,800,W01,OFF,3.0,Research Methods Introductory ,WEB,,TBA,22,0,Shaun S  Murphy (P),08-May21-Jun,NA NO_ROOM,Off Campus Student FeesFee - Graduate Studies
 ,41096,ERES,800,W04,OFF,3.0,Research Methods Introductory ,WEB,,TBA,22,-1,Warren J  Noonan (P),08-May21-Jun,TBA,Off Campus Student FeesFee - Graduate Studies
 ,41091,ERES,845,W01,OFF,3.0,Qualitative Research Methods ,WEB,,TBA,25,5,Warren J  Noonan (P),08-May21-Jun,TBA,Off Campus Student FeesFee - Graduate Studies
 ,41204,ERES,996,01,SK,7.5,Research ,SSI,,TBA,35,6,David Q  Burgess (P),08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41143,EDST,130,01,OFF,0.0,Student Teaching BMus Music Education Elementary Middle Years Year 1 ,IN1,,8:30-16:30,25,24,Darrin   Oehlerking (P),29-Apr30-May,TBA,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41144,EDST,137,01,OFF,0.0,Student Teaching BMus Music Education Secondary Year 1 ,IN1,MTWRF,8:30-16:30,25,16,Darrin   Oehlerking (P),29-Apr30-May,TBA,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41430,EDST,213,01,OFF,0.0,Student Teaching in Rural and First Nations SchoolsDepartmental Approval Required,FST,MTWRF,8:00-15:20,240,4,Marlene E  McKay (P),06-May17-May,TBA,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41666,EDST,213,C41,NL,0.0,Student Teaching in Rural and First Nations Schools ,FST,MTWRF,9:00-16:00,10,7,Deborah L  Gibson-Dingwall (P),06-May17-May,LARO ,Distance Education UnitNo Academic CreditOff Campus-Northlands CollegeOff Campus Student FeesNo Tuition Assessed
 ,41145,EDST,230*,01,OFF,0.0,Student Teaching BMus Music Education Elementary Middle Years Year 2 ,IN1,MTWRF,8:30-16:20,25,24,Darrin   Oehlerking (P),29-Apr30-May,TBA,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41146,EDST,237*,01,OFF,0.0,Student Teaching BMus Music Education Secondary Year 2 ,IN1,MTWRF,8:30-16:20,25,17,Darrin   Oehlerking (P),29-Apr30-May,TBA,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41202,EDST,321,G80,OFF,3.0,Field Experience Learning in Contexts ,FST,MTWRF,8:00-15:20,30,8,Greg C  McJannet (P),01-May22-May,TBA,Off Campus Student FeesSUNTEP ClassNo Tuition Assessed
 ,41626,EDST,322,87,OFF,3.0,Field Experience Relational Curriculum Making in Practice Planning Adapting and AssessingDepartmental Approval Required,FST,MTWRF,8:00-15:50,1,0,Greg C  McJannet (P),01-May22-May,TBA,ITEP ClassOn Campus Student FeesTuition - Category 2
 ,41203,EDST,322,G80,OFF,3.0,Field Experience Relational Curriculum Making in Practice Planning Adapting and AssessingDepartmental Approval Required,FST,MTWRF,8:00-15:20,15,5,Greg C  McJannet (P),01-May22-May,TBA,Off Campus Student FeesSUNTEP ClassNo Tuition Assessed
 ,41205,EDST,322,G81,OFF,3.0,Field Experience Relational Curriculum Making in Practice Planning Adapting and AssessingDepartmental Approval Required,FST,MTWRF,8:00-15:20,5,2,Greg C  McJannet (P),23-May13-Jun,TBA,Off Campus Student FeesSUNTEP ClassNo Tuition Assessed
 ,41147,EDST,330*,01,OFF,0.0,Student Teaching BMus Music Education Elementary Middle Years Year 3 ,IN1,MTWRF,8:30-16:20,25,25,Darrin   Oehlerking (P),29-Apr30-May,TBA,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41148,EDST,337*,01,OFF,0.0,Student Teaching BMus Music Education Secondary Year 3 ,IN1,MTWRF,8:30-16:20,25,16,Darrin   Oehlerking (P),29-Apr30-May,TBA,No Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,41304,EADM,303,01,SK,3.0,Education in Society Structures Systems and Stakeholders ,LEC,MTWRF,9:00-12:20,40,2,Scott D  Tunison (P),10-Jun21-Jun,EDUC 2060,On Campus Student FeesTuition - Category 2
 ,41215,EADM,303,89,SK,3.0,Education in Society Structures Systems and Stakeholders ,LEC,MTWR,10:00-13:20,40,9,Orest P  Murawsky (P),03-Jun21-Jun,EDUC 2010,ITEP ClassOn Campus Student FeesTuition - Category 2
 ,41333,EADM,811,03,SK,3.0,History and Development of Organizational Theory ,SEM,S,9:00-15:50,21,2,Janet M  Okoko (P),08-May21-Jun,EDUC 1251,On Campus Student FeesFee - Graduate Studies
 ,41488,EADM,816,01,SK,3.0,Leadership for the Enhancement of Teaching and Learning ,SEM,S,9:00-15:50,22,3,Patrick J  Renihan (P),08-May21-Jun,EDUC 2005,On Campus Student FeesFee - Graduate Studies
 ,40499,EADM,825,03,SK,3.0,Educational and Administrative Law ,SEM,T,18:30-21:50,22,6,David Q  Burgess (P),08-May21-Jun,EDUC 2009,On Campus Student FeesFee - Graduate Studies
 ,41509,EADM,892,05,SK,3.0,Leadership for Equity ,LEC,S,9:00-15:50,22,10,Mickey E  Jutras (P),08-May21-Jun,EDUC 2010,On Campus Student FeesFee - Graduate Studies
 ,41604,EADM,898,01,SK,3.0,The Effects of Class Size on Students with Emotional/Behavioural DisordersDepartmental Approval Required,RDG,,TBA,1,0,Michelle P  Prytula (P),08-May21-Jun,TBA,On Campus Student FeesFee - Graduate Studies
 ,41536,EADM,991,04,SK,3.0,Educational Leadership Capstone Research ProjectDepartmental Approval Required,RES,S,9:00-15:50,22,5,Warren J  Noonan (P),11-May11-May,EDUC 2002,Audit Not AllowedOn Campus Student FeesFee - Graduate Studies
 ,40149,EADM,994,01,SK,7.5,Research ,SSI,,TBA,20,1,TBA,08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate StudiesExam Date TBA by Instructor
 ,40217,EADM,996,01,SK,7.5,Research ,SSI,,TBA,45,4,TBA,08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41439,EFDT,101,W01,OFF,3.0,Introduction to Education ,WEB,,TBA,40,14,Dianne M  Miller (P),08-May21-Jun,TBA,Distance Education UnitOff Campus Student FeesTuition - Category 2Class Is Offered On-Line Only
 ,41639,EFDT,301,E95,AU,3.0,Educator Identity in Contexts Anti Oppressive and Ethical Beginnings ,LEC,MTWRF,9:00-12:00,25,24,Lois   Edge (P),29-Apr17-May,AU ,Distance Education UnitOff Campus Student FeesNo Tuition Assessed
 ,41549,EFDT,528*,01,SK,3.0,Anti-Oppressive Education for Helping Professionals ,LEC,TR,17:30-20:20,40,24,Verna L  St. Denis (P),04-May25-May,EDUC 1024,On Campus Student FeesTuition - Category 2
 ,41613,EFDT,817,01,SK,3.0,Environmental and Sustainability EducationDepartmental Approval Required,SEM,,TBA,5,3,Marcia D  McKenzie (P),08-May21-Jun,TBA,Fee - Graduate Studies
 ,40530,EFDT,996,01,SK,7.5,Research ,RES,,TBA,15,15,TBA,08-May21-Jun,TBA,Audit Not Allowed1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40690,ETAD,992,01,SK,3.0,Project ,SSI,,TBA,20,16,TBA,08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40836,ETAD,994,01,SK,7.5,Masters Thesis in Educational Technology and Design ,SSI,,TBA,20,13,Dirk   Morrison (P),08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41660,EE,815,01,SK,3.0,Fundamentals of Wireless Communications ,LEC,,TBA,4,2,Ha H  Nguyen (P),08-May21-Jun,TBA,On Campus Student FeesFee - Graduate Studies
 ,41557,EE,868,02,SK,3.0,Digital Techniques for Power System Measurements and ProtectionDepartmental Approval Required,LEC,TR,11:00-12:20,10,3,Ramakrishna   Gokaraju (P),08-May13-Aug,AGRI 2D77,On Campus Student FeesFee - Graduate Studies
 ,41601,EE,898,01,SK,3.0,Dist Gener Integ in Power SystDepartmental Approval Required,RDG,,TBA,1,0,Ramakrishna   Gokaraju (P),08-May21-Jun,TBA,On Campus Student FeesFee - Graduate Studies
 ,40291,EE,992,01,SK,7.5,Project ,SSI,,TBA,20,14,TBA,08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40146,EE,994,01,SK,7.5,Research ,SSI,,TBA,100,66,TBA,08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40215,EE,996,01,SK,7.5,Research ,SSI,,TBA,45,3,TBA,08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41525,ENG,110,1,SK,6.0,Literature and Composition ,LEC,MTWRF,8:30-10:50,35,9,Rita S  Matlock (P),08-May21-Jun,BIOL 124,Humanities Program TypeA Multi-term CourseOn Campus Student FeesTuition - Category 1
 ,40911,ENG,110,W01,OFF,3.0,Literature and Composition ,WEB,,TBA,45,17,Rita S  Matlock (P),08-May21-Jun,TBA,Distance Education UnitHumanities Program Type1st Half of a Multi-term ClassOff Campus Student FeesTuition - Category 1Class Is Offered On-Line Only
 ,40734,ENG,113,01,SK,3.0,Literature and Composition Reading Narrative ,LEC,MTWRF,14:30-16:50,35,3,Janice M  Acoose (P),03-Jun21-Jun,ARTS 217,Humanities Program TypeOn Campus Student FeesTuition - Category 1
 ,41495,ENG,113,W03,OFF,3.0,Literature and Composition Reading Narrative ,WEB,,TBA,52,11,Rita S  Matlock (P),08-May21-Jun,NA NO_ROOM,Distance Education UnitHumanities Program TypeOff Campus Student FeesTuition - Category 1Class Is Offered On-Line Only
 ,41526,ENG,114,1,SK,3.0,Literature and Composition Reading Culture ,LEC,MTWRF,11:00-13:20,35,4,Tasha D  Beeds (P),08-May29-May,AGRI 2C61,Humanities Program TypeOn Campus Student FeesTuition - Category 1
 ,41493,ENG,224*,W01,OFF,3.0,Shakespeare Comedy and History ,WEB,,TBA,40,15,Ron W  Cooley (P),08-May21-Jun,NA NO_ROOM,Distance Education UnitHumanities Program TypeOff Campus Student FeesTuition - Category 1Class Is Offered On-Line Only
 ,41022,ENG,254*,01,SK,3.0,Canadian Speculative Fiction ,LEC,MTWRF,13:30-15:50,35,12,Shakti S  Brazier-Tompkins (P),08-May29-May,ARTS 108,Humanities Program TypeOn Campus Student FeesTuition - Category 1
 ,41501,ENG,331*,W01,OFF,3.0,Literature of the Romantic Period ,WEB,,TBA,40,15,Emily J  Morris (P),08-May21-Jun,NA NO_ROOM,Audit Allowed with PermissionDistance Education UnitHumanities Program TypeOff Campus Student FeesTuition - Category 1Class Is Offered On-Line Only
 ,40587,ENG,992,20,SK,7.5,Project ,SSI,,TBA,20,13,Lindsey M  Banco (P),08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40152,ENG,994,01,SK,7.5,Research ,SSI,,TBA,20,15,Lindsey M  Banco (P),08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40218,ENG,996,01,SK,7.5,Research ,SSI,,TBA,50,24,Lindsey M  Banco (P),08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41628,ENVS,898,24,OFF,3.0,Special TopicsDepartmental Approval Required,SEM,MTWRF,8:00-16:20,15,4,Irena F  Creed (P),04-May28-May,TBA,Audit Allowed with PermissionOff Campus Student FeesFee - Graduate Studies
 ,41629,ENVS,898,25,OFF,7.5,Special Topics ,FST,,TBA,10,2,Irena F  Creed (P),29-May26-Jun,TBA,Audit Allowed with PermissionNo Academic CreditOff Campus Student FeesNo Tuition Assessed
 ,40528,ENVS,992,03,SK,3.0,Project in Environment and Sustainability ,RES,,TBA,40,16,Vladimir   Kricsfalusy (P),08-May21-Jun,TBA,Audit Not Allowed1st Half of a Multi-term ClassOn Campus Student FeesFee - Graduate Studies
 ,41221,ENVS,992,04,SK,3.0,Project in Environment and Sustainability ,RES,,TBA,20,6,Andrew M  Ireson (P),08-May21-Jun,TBA,Audit Not Allowed1st Half of a Multi-term ClassOn Campus Student FeesFee - Graduate Studies
 ,40527,ENVS,994,03,SK,7.5,Master's Research in Environment and Sustainability ,RES,,TBA,50,19,Dave J  Schneider (P),08-May21-Jun,TBA,Audit Not Allowed1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40529,ENVS,996,03,SK,7.5,PhD Research in Environment and Sustainability ,RES,,TBA,50,10,Dave J  Schneider (P),08-May21-Jun,TBA,Audit Not Allowed1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40465,ENVE,992,01,SK,7.5,Project ,SSI,,TBA,5,5,TBA,08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40153,ENVE,994,01,SK,7.5,Research ,SSI,,TBA,5,5,TBA,08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,40220,ENVE,996,01,SK,7.5,Research ,SSI,,TBA,5,4,TBA,08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41450,EXPR,401,01,OFF,6.0,Practicum for CertificationDepartmental Approval Required,FST,MTWRF,8:00-15:20,1,1,TBA,01-Jun21-Jun,TBA,Off Campus Student FeesTuition - Category 2
 ,41654,EXPR,422,G81,OFF,15.0,Professional Extended PracticumDepartmental Approval Required,PRA,MTWRF,8:00-15:20,1,1,TBA,11-May31-May,TBA,Off Campus Student FeesSUNTEP ClassNo Tuition Assessed
 ,40155,FIN,994,01,SK,7.5,Research in Finance ,SSI,,TBA,20,10,Abdullah A  Mamun (P),08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41580,FDSC,888*,02,SK,3.0,Nutrigenomics Nutrient-Genome Interactions ,LEC,M,8:30-16:30,10,3,Christopher H  Eskiw (P),06-May28-May,AGRI 2D77,On Campus Student FeesFee - Graduate Studies
 ,41612,FDSC,898,02,SK,3.0,Professional Skills in Scientific Communication ,LEC,TR,8:00-11:50,30,6,Christopher H  Eskiw (P),04-Jun27-Jun,AGRI 2C61,On Campus Student FeesFee - Graduate Studies
 ,40221,FDSC,996,01,SK,7.5,Research ,SSI,,TBA,20,10,TBA,08-May21-Jun,TBA,1st Half of a Multi-term ClassNo Academic CreditOn Campus Student FeesFee - Graduate Studies
 ,41391,FABS,110,01,SK,3.0,The Science of Food ,LEC,MTWRF,13:30-15:50,60,44,Supratim   Ghosh (P), Michael T  Nickerson , Phyllis J  Shand ,03-Jun21-Jun,AGRI 5C61,On Campus Student FeesTuition - Category 13
 ,40014,FREN,103,01,SK,3.0,Beginning French I ,LEC,MTWRF,10:00-12:20,35,10,Helena   Da Silva (P),08-May29-May,GEOL 265,Audit Allowed with PermissionHumanities Program TypeOn Campus Student FeesTuition - Category 1
